X,Y,POINT_ID,SHI_OBSERVED
0.29095957496657,43.1860095596509,35322282,3.65
0.40407124995483,43.2512325804557,35422288,2.45
0.449968904651682,43.273709746242,35462290,2.5
0.517422179171335,43.3163309147393,35522294,2.1
0.557603998764793,43.3745340875002,35562300,2.25
0.864560091347994,43.4750809289248,35822308,3.2
0.341115470224516,43.4813840297363,35402314,2.6
1.09882447027286,43.568328633315,36022316,2.25
0.544197795963315,43.6093172505787,35582326,2.9
0.237458391764372,43.6531463836536,35342334,2.7
0.496066619702259,43.7500952173839,35562342,2.4
0.296129001964687,43.749520369238,35402344,2.4
0.360986814296957,43.8101092319101,35462350,3.0
0.777295978051694,43.8665042088394,35802352,2.6
0.555244358428852,43.8463229094209,35622352,2.35
0.741055953823288,43.9358299213873,35782360,3.15
0.528637923815102,44.0072313451068,35622370,2.55
1.16115444498837,44.1360020968576,36142378,2.3
1.19969447037632,44.2118294790258,36182386,2.4
0.561378401961917,44.2643099778511,35682398,2.25
0.602167132123241,44.3224643189143,35722404,2.85
0.378409072064431,44.3018781186767,35542404,2.25
0.163955819459078,44.6629116438125,35422446,2.3
0.201468155931808,44.5938523575167,35442438,2.35
0.497501031966502,44.4943611857744,35662424,2.35
0.507355978661091,44.5859881637822,35682434,2.4
0.553389445664057,44.4631812926507,35702420,2.3
1.35414762119752,43.1911520988931,36182272,2.6
1.43143047182831,44.1769268804731,36362380,2.8
1.54647165155059,43.5700111091221,36382312,2.65
1.48984284731787,44.2905154749769,36422392,3.2
1.72976125264822,43.3311510048653,36502284,2.45
1.80825302105223,43.3012211347667,36562280,3.1
1.95733434443852,43.4762294374818,36702298,2.85
-2.92983119381762,43.0267244701417,32702304,3.3
-3.05079746439788,43.0111767871949,32602304,3.75
-2.89713631056056,43.1039162905656,32742312,3.55
-2.9123241198106,43.2845098465128,32762332,3.3
-2.7538799523804,43.3592861341836,32902338,3.55
-0.854132368576804,42.9426889082071,34362268,3.4
-1.00624901715745,42.9626599690325,34242272,3.6
0.007673383677445,43.1040378862112,35082276,3.2
-1.28313104818783,42.986788925231,34022278,3.6
