X,Y,HEIGHT_M,TEMP_C_MEAN,RAIN_MM,LAND_USE,LAND_COVER,CLIMATE_CLASS,SHI_OBSERVED,POINT_ID
27.0947530163722,56.5392064619884,136.17,6.58,508.05,Forestry,Woodland,26,2.65,53623840
23.1964343430102,41.4390770688136,102.39,13.72,482.17,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.55,54222134
8.60143846764829,50.6072691098794,204.87,9.83,691.38,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.1,42223056
10.8606537424676,47.410206321703,1048.68,5.19,1388.82,Forestry,Woodland,26,3.9,43862700
15.5126565405367,47.2738695211235,639.45,9.03,868.67,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.65,47382700
2.50397555827821,46.3049999046923,381.97,11.74,684.23,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.75,37442606
21.3656204818745,40.1704325595134,874.42,12.74,570.9,Forestry,Woodland,9,3.35,52901970
5.59713108465813,44.7627687179863,1432.43,7.41,1168.88,Semi-natural and natural areas not in use,Woodland,26,3.6,39722416
12.808329960823,46.1881975769421,251.82,12.32,1175.41,Agriculture (excluding fallow land and kitchen gardens),Grassland,14,3.65,45382568
-5.55803860632596,42.673093321629,919.73,11.27,505.5,Fallow land,Bareland,9,2.25,30522306
16.7831217069755,47.2560184336052,188.98,10.92,592.08,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.05,48342706
14.4844993370625,48.5468226384043,683.95,7.75,813.41,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.8,46522836
9.87106133557529,51.2629185335876,346.12,8.59,822.28,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.0,43123128
18.8757371554249,46.9053759438642,110.48,11.5,529.81,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.05,49962684
-4.24424571126702,41.0369869743394,884.78,12.94,402.85,Agriculture (excluding fallow land and kitchen gardens),Grassland,8,2.6,31262106
-5.04940997705566,41.8523054761465,741.23,12.13,402.87,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.25,30762208
23.0469399012125,42.0984691366762,373.12,12.52,465.66,Agriculture (excluding fallow land and kitchen gardens),Grassland,14,3.0,53982204
0.496066619702259,43.7500952173839,227.19,13.42,708.45,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.4,35562342
14.7161330987645,47.8342448025761,543.99,8.49,1436.23,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.35,46742758
11.286133817255,43.0973444024921,430.59,14.25,730.4,Forestry,Woodland,8,3.65,44262222
-2.84123668196477,41.2482802116651,1122.78,11.0,506.49,Semi-natural and natural areas not in use,Shrubland,9,3.75,32462108
13.2501617480054,49.5800027742106,394.79,8.82,581.92,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.75,45562946
-7.45251106218915,42.8206066847255,532.59,12.92,981.4,Forestry,Woodland,9,3.85,29042356
3.6120048551835,49.4097593562502,51.28,10.94,684.11,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.6,38582942
1.12516146327155,45.166298638625,248.04,12.67,894.91,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.9,36242492
20.2052357755124,52.3352732203389,68.39,9.26,516.12,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.55,50143296
-1.54527941245866,38.6698406767421,748.48,15.56,310.87,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,3.4,33141808
25.3269477543053,46.0077970456058,448.22,8.07,501.84,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.65,55002666
-4.67300882783683,42.0186140250856,745.52,12.09,376.93,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.55,31102220
14.4017121489725,49.7571080754626,415.27,9.52,541.04,Forestry,Woodland,26,3.6,46382970
22.5440093520518,53.6385203333282,126.78,7.56,565.48,Forestry,Woodland,26,3.05,51463464
17.796663620693,47.639834315889,125.35,11.29,537.94,Agriculture (excluding fallow land and kitchen gardens),Bareland,14,3.3,49062756
1.88492171723459,49.2981665538696,116.34,11.01,672.55,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.7,37322942
24.7289782964167,54.5804215332394,168.85,7.33,602.65,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.45,52663594
2.64312404300814,49.2240487851062,87.01,11.2,657.59,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.85,37862928
-5.341940472657,40.7795579669859,888.56,12.03,407.62,Fallow land,Grassland,8,2.45,30302096
26.1111557492373,43.3203632245304,341.28,11.76,537.82,Agriculture (excluding fallow land and kitchen gardens),Grassland,25,3.9,56202386
-2.33774487696236,41.3855000109476,1054.32,11.55,412.99,Semi-natural and natural areas not in use,Woodland,15,2.95,32902116
25.7711457491141,58.7876218921367,69.5,6.21,687.39,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.9,52264066
16.342294388314,50.7471787992097,500.93,7.39,733.77,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.55,47683090
-4.75153525065912,39.9163870995486,506.9,16.17,453.33,Fallow land,Bareland,7,2.65,30621992
-1.66372444174477,46.8019987728821,28.16,12.46,867.31,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.15,34342702
4.1350172197596,49.8890519167841,216.43,10.26,921.61,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.95,39002992
-4.96981271962241,40.8372220509943,975.44,12.35,352.91,Fallow land,Bareland,9,2.35,30622096
22.4976406340075,43.792315462812,319.59,11.31,594.47,Semi-natural and natural areas not in use,Grassland,14,3.2,53242382
22.3733901767766,48.1057842442579,108.74,10.28,597.01,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.2,52382854
21.4786596021251,47.1673654061333,92.42,11.39,511.03,Agriculture (excluding fallow land and kitchen gardens),Grassland,25,3.2,51882740
-7.99715965633197,39.7333360151689,475.56,14.87,848.6,Forestry,Woodland,8,2.6,27862032
-2.24191974151536,40.9044532042517,1210.98,10.84,496.25,Semi-natural and natural areas not in use,Woodland,9,3.65,32902062
-2.9275286908751,41.6573041417938,1006.27,11.19,547.59,Forestry,Woodland,9,3.45,32462154
9.85462060753441,56.3314573884714,88.88,8.54,719.01,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.3,43123692
14.5964146906218,46.7935714807595,1169.17,8.54,940.93,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.5,46722642
25.3338159866268,43.1477730730791,251.71,11.71,516.38,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.1,55622354
22.9745164415504,52.5360910653119,162.02,8.08,579.2,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.8,51963348
14.1385786663499,46.974385270425,1182.16,6.3,987.11,Forestry,Woodland,26,3.55,46362660
24.7429890394774,55.3111145961487,79.95,7.44,570.51,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.2,52503674
11.3169965094333,51.7229916857615,172.34,9.86,500.24,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.1,44123180
24.892071113036,43.6718297234491,187.16,12.31,528.69,Agriculture (excluding fallow land and kitchen gardens),Cropland,25,2.95,55162404
-7.29038555072436,42.8671473229745,486.93,11.63,1257.96,Agriculture (excluding fallow land and kitchen gardens),Grassland,9,3.55,29182358
22.3957206930421,53.3443875154988,137.92,7.84,563.81,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.05,51423430
-7.77658169233677,39.2018645328725,183.93,16.67,602.49,Agriculture (excluding fallow land and kitchen gardens),Grassland,8,3.0,27921970
27.1031619970561,42.1443519804746,299.04,12.96,530.92,Agriculture (excluding fallow land and kitchen gardens),Grassland,14,2.35,57262276
-2.38976097203529,38.7287293096244,1035.75,13.77,383.22,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,3.2,32421826
6.58467756489589,43.4637613244437,16.58,15.07,792.45,Forestry,Woodland,8,3.1,40442268
25.4446936492679,41.0939103661322,68.68,15.32,455.25,Fallow land,Grassland,8,2.55,56142132
-3.43658544602835,39.869537072417,723.61,14.89,333.55,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,3.45,31721966
21.1443231514783,49.6723084584996,333.38,8.35,789.52,Semi-natural and natural areas not in use,Woodland,26,3.85,51223012
21.5711803919079,56.2078213714745,37.17,8.01,679.96,Forestry,Woodland,26,3.45,50363736
-1.57996650836743,40.4372225425203,1385.54,9.93,494.7,Semi-natural and natural areas not in use,Shrubland,15,2.85,33382002
8.72352710406698,55.3544614781606,1.49,9.38,843.62,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.9,42403584
14.8474935104587,45.8082486268071,418.58,10.57,1280.15,Semi-natural and natural areas not in use,Shrubland,15,3.4,46982534
28.6885701057294,44.3707227713993,28.38,12.82,426.98,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.25,57962548
-4.99458798043106,42.6122621208242,920.95,10.17,584.47,Forestry,Woodland,9,3.5,30962290
9.40372358107299,56.2402798230468,74.63,8.55,783.17,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.05,42843682
1.43143047182831,44.1769268804731,121.89,13.56,700.98,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.8,36362380
5.35185423711324,47.6749045607633,278.33,10.64,818.86,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.3,39722740
-7.53140522002993,38.1206021780483,163.84,17.61,484.37,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.55,27881848
-3.28873745344267,42.3041353038256,1190.27,10.41,666.47,Agriculture (excluding fallow land and kitchen gardens),Grassland,9,3.9,32282230
-2.21619389015389,38.0373740977617,1351.65,11.79,387.24,Semi-natural and natural areas not in use,Shrubland,9,3.6,32461748
23.5450053328457,56.5974717686047,8.08,7.51,554.69,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.3,51483800
26.344534858991,55.3496021971638,155.62,6.8,614.73,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.45,53483700
5.69854894820168,46.3909783946032,693.9,9.79,1404.33,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.55,39902596
25.4828289054558,44.8119874128782,240.42,10.61,534.66,Agriculture (excluding fallow land and kitchen gardens),Grassland,25,2.65,55382538
-0.902213498339339,49.2241558753931,77.83,11.48,863.0,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.45,35302960
8.08919673294268,44.9642641236006,212.99,13.67,694.61,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.9,41702430
-1.89103919230727,41.075250377208,1184.87,10.88,448.15,Semi-natural and natural areas not in use,Shrubland,15,3.3,33222076
17.2907845382105,50.4382046317007,200.91,9.6,639.8,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.1,48383062
13.011181475359,46.1105661672074,125.42,12.28,1286.89,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.95,45542560
7.32235469865687,44.5866852582185,854.77,9.66,716.21,Forestry,Woodland,15,3.5,41082390
5.61151839414762,45.8643097195923,736.75,10.82,1210.24,Forestry,Woodland,15,3.8,39802538
11.64091092377,44.3917078037461,57.08,14.43,735.28,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.45,44522366
-8.01072324452327,40.4512001204008,268.06,15.34,986.86,Forestry,Woodland,8,3.55,28022110
9.49809165310844,56.4204464718489,41.09,8.66,759.53,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.9,42903702
-3.2930858632323,38.7171883434638,763.38,15.36,364.78,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,3.1,31641838
11.5269018739794,46.6465450235238,1515.85,7.41,916.89,Forestry,Woodland,26,3.3,44382616
-2.33298912702432,48.2741443321626,112.6,11.37,790.2,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.1,34102872
28.1921024072233,44.2019948955678,68.12,12.62,431.11,Agriculture (excluding fallow land and kitchen gardens),Grassland,14,3.6,57622520
0.248280788601865,45.4874137871781,130.02,13.12,834.45,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.6,35602536
-2.25246763332174,40.9579213043093,1226.04,10.84,496.25,Semi-natural and natural areas not in use,Shrubland,9,3.45,32902068
21.9253486949164,40.3774286261454,657.32,12.28,463.7,Fallow land,Grassland,14,3.3,53342000
-2.24972448732481,41.6702262119283,997.49,11.68,429.66,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.45,33022146
-2.2033684407518,42.6428298778464,579.98,12.55,676.37,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.9,33222252
0.657589836907331,41.4943806719622,250.66,15.44,353.33,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,3.15,35402092
-6.71716931996034,41.5659979692533,604.06,13.75,650.2,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,3.15,29342206
19.0019266789989,54.2602956644582,-1.67,8.58,523.03,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.45,49063498
26.1625776349421,41.4194318616483,56.73,14.67,521.4,Fallow land,Grassland,8,2.75,56662180
25.1493245187119,46.0335085367124,565.03,8.17,501.05,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.3,54862666
10.6631895269142,56.3837661105662,0.71,8.83,681.43,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.75,43623698
-2.08136456321026,41.8003163417802,1116.92,11.33,463.17,Forestry,Woodland,15,3.3,33182158
-0.884979450617325,47.1381239957545,95.85,12.32,733.43,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.9,34982730
25.2585345295839,56.2210311068865,88.25,7.05,618.9,Forestry,Woodland,26,3.75,52603780
8.2102113302252,51.2312544673088,348.96,8.31,1057.34,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.3,41963126
15.8976568549708,47.1633796481953,403.48,10.64,745.24,Forestry,Woodland,26,3.55,47682690
26.3182682686141,58.740689090548,80.49,5.98,649.87,Forestry,Woodland,26,3.85,52584068
0.820596353741853,41.6913209236996,199.42,15.34,340.96,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,3.05,35562112
0.466647777310093,51.1420275163546,27.18,10.83,751.47,Semi-natural and natural areas not in use,Woodland,15,3.1,36563158
15.8469764390641,47.4187930965071,969.6,8.24,932.96,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.45,47622718
-2.16098299087422,48.1296188825899,52.84,11.75,743.53,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.1,34202854
2.15568866867928,49.3355159075312,121.73,11.06,666.53,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.5,37522944
26.3389870413116,55.2583739100432,173.89,6.81,621.48,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.7,53503690
20.2069182326377,49.6161918057463,673.82,6.7,959.56,Semi-natural and natural areas not in use,Shrubland,26,3.6,50562996
19.9779237027626,52.7714214537848,122.69,8.71,514.16,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.9,49923342
-5.57728952229276,42.651752337957,919.14,11.27,505.5,Agriculture (excluding fallow land and kitchen gardens),Cropland,9,2.55,30502304
10.4383291942134,47.5747367110683,1022.12,6.11,1772.31,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.75,43542718
-2.83914379093542,39.602914598194,783.41,14.39,364.6,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,2.25,32181928
22.7610882642959,50.6653925464254,277.42,8.29,643.7,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.7,52183140
22.851823184581,44.0220516638264,37.42,13.17,538.11,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.45,53482412
4.21691254201889,48.2701931237627,110.8,11.53,691.93,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.65,38922812
2.14524846657509,49.9130199460947,79.67,10.96,722.72,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.6,37583008
-0.855740284399199,49.2649845298333,21.12,11.43,841.08,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.4,35342964
14.7170043393208,49.8524984691257,347.97,9.32,597.87,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.45,46602982
-0.172112003167725,47.4434925179516,35.72,12.49,652.32,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.6,35562756
22.5047981078951,40.7800047289352,87.61,16.02,348.55,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.85,53762052
21.920480331812,52.9560449202361,120.41,8.31,557.87,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.05,51183382
27.5088567439851,46.1077786488637,123.64,11.19,469.72,Agriculture (excluding fallow land and kitchen gardens),Cropland,25,3.35,56622714
27.217088331704,43.8003500458296,183.32,12.03,513.72,Agriculture (excluding fallow land and kitchen gardens),Cropland,25,2.8,56962458
-4.14197544486581,37.6771425697111,544.99,17.46,466.25,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.55,30721738
-5.01230950488774,42.0962990601148,768.94,12.17,398.28,Fallow land,Bareland,9,2.7,30842234
-4.94834872784183,42.234250225413,811.6,11.72,412.26,Agriculture (excluding fallow land and kitchen gardens),Cropland,9,2.2,30922248
4.07605396428938,47.1619449195734,622.43,9.91,1153.49,Forestry,Woodland,15,3.75,38722690
22.3103372174532,53.680749828872,181.58,7.68,579.56,Forestry,Woodland,26,3.25,51303466
0.075941494102081,41.2196099891743,301.73,16.01,296.5,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,3.45,34882068
23.3786468144926,40.8292550852351,719.39,12.41,429.75,Semi-natural and natural areas not in use,Woodland,14,2.6,54482070
5.17768330107598,45.2317723454184,534.06,11.1,967.36,Forestry,Woodland,15,2.65,39422470
-4.07556610202263,37.3564790047823,1061.27,15.38,487.68,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.65,30721702
-2.11962531915841,42.2334872165404,686.52,12.55,437.03,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.55,33222206
-6.11634750257711,42.1621766629732,904.72,11.25,528.38,Fallow land,Grassland,9,2.85,29962260
13.1719749149754,49.6542213837163,380.16,8.94,543.34,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.9,45502954
-6.49802329750386,41.0325564586433,737.32,13.23,538.04,Forestry,Woodland,8,3.15,29402144
26.7343437373073,43.5499822766426,380.29,11.67,570.1,Agriculture (excluding fallow land and kitchen gardens),Cropland,25,2.3,56642422
20.9503108776688,51.5062564298019,157.65,8.73,553.19,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.6,50783212
8.55398454472859,40.582513792243,455.31,15.26,687.44,Agriculture (excluding fallow land and kitchen gardens),Grassland,8,3.7,41981944
21.5174734584827,46.9814381758348,89.23,11.52,533.44,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.2,51942720
1.16348744531436,48.2301469391911,184.2,11.12,654.87,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.6,36662830
0.557603998764793,43.3745340875002,233.41,12.7,802.32,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.25,35562300
-3.38107283350496,42.9314180213016,736.03,11.16,982.37,Agriculture (excluding fallow land and kitchen gardens),Cropland,9,2.75,32322300
-2.55035552583281,47.6121924096546,47.95,12.01,900.21,Semi-natural and natural areas not in use,Grassland,15,3.6,33822802
-1.75150209769351,46.9560845620584,12.39,12.54,825.13,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.5,34302720
26.1863617488354,41.6912865459129,110.22,14.15,544.97,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,3.05,56622210
-3.75394480257394,37.4592192210865,1291.92,14.86,489.59,Agriculture (excluding fallow land and kitchen gardens),Cropland,9,2.3,31021708
12.0818633525066,46.8173777592244,1087.94,3.49,1138.15,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.55,44802636
15.683351765421,50.2408161373619,258.51,9.96,582.2,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.65,47263030
-0.348986377988883,47.3904612522865,77.65,12.4,648.05,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.65,35422752
-0.192774438596599,47.0062005290559,61.94,12.61,608.99,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.3,35482708
-7.78952347053179,37.0735707301117,61.45,18.29,448.3,Forestry,Woodland,8,2.9,27421740
-3.4858028090804,42.9540196428591,612.02,11.44,972.87,Agriculture (excluding fallow land and kitchen gardens),Cropland,9,2.8,32242304
6.00221973709133,45.807581256162,548.07,10.12,1302.09,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.5,40102530
21.2412649501929,53.4759152308989,131.19,7.97,587.01,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.7,50643432
-1.34962276694814,42.4329739067624,454.81,13.57,505.64,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.1,33882218
-7.02177840950561,52.6067492127946,53.8,10.41,931.31,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.9,31803412
20.001494520318,52.3526929912442,70.65,9.28,501.09,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.8,50003296
-2.24429856058701,37.6858605090467,1225.37,13.14,318.08,Forestry,Woodland,8,3.6,32381710
2.67859866177093,45.2138430121752,1175.08,8.1,1361.07,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.7,37462484
24.8044818866294,56.0732047532622,62.51,7.23,580.65,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.85,52363758
25.8965035130097,47.628798872679,504.73,7.82,550.59,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.0,55062852
-4.22997532232024,41.4969839260237,899.97,11.8,425.04,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.95,31362156
0.074527852139223,46.5777867814971,151.47,12.24,787.41,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.85,35622658
22.7261312513035,44.4754116233279,111.43,12.65,563.69,Agriculture (excluding fallow land and kitchen gardens),Grassland,14,2.25,53302460
16.7911883661801,39.2325518350442,525.38,13.38,971.18,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,3.3,49101820
-4.2751298357829,42.2046388718211,782.78,11.72,422.19,Fallow land,Grassland,9,2.8,31462234
3.67337000392821,47.644686505781,127.24,11.74,731.77,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.2,38462746
-2.63064808861416,37.3050498676825,1387.11,14.43,285.39,Forestry,Woodland,8,3.0,31981674
-2.37532947959922,42.4028967468819,448.42,14.12,443.21,Agriculture (excluding fallow land and kitchen gardens),Grassland,9,2.85,33042228
-2.96033824174305,42.6028710010484,546.26,12.48,647.28,Agriculture (excluding fallow land and kitchen gardens),Cropland,9,3.25,32602258
6.03424821730852,52.5272386078781,0.43,10.3,843.58,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.9,40523276
-3.45348721376026,42.921786959412,665.94,11.44,972.87,Semi-natural and natural areas not in use,Woodland,9,2.3,32262300
22.7401024579515,54.9844345494778,37.82,7.92,602.06,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.35,51323614
10.7520742277054,45.3755590744067,120.6,14.08,764.2,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.65,43802474
20.0311784926248,46.4409397680343,86.93,11.81,503.44,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.1,50902644
16.7599505444477,46.4625517476899,236.45,10.98,734.48,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.8,48402618
0.618875210726409,48.2393411040738,103.62,11.48,722.33,Agriculture (excluding fallow land and kitchen gardens),Bareland,15,3.2,36262836
23.7486232445627,53.2698015444543,175.43,7.67,598.39,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,2.8,52323438
-2.26996636072807,40.6817978217453,1215.06,10.77,574.22,Agriculture (excluding fallow land and kitchen gardens),Cropland,9,2.95,32842038
16.1655136972843,50.0534630573981,268.42,9.47,610.92,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.0,47623012
-1.16518998785541,47.2002870035406,89.97,12.29,761.25,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.8,34782740
-5.73521882473206,37.1106261444955,40.22,18.94,501.1,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.85,29221704
-5.07696361088773,39.8845558900154,384.81,16.08,521.07,Agriculture (excluding fallow land and kitchen gardens),Cropland,7,2.2,30341994
21.4706127038085,52.400620766246,117.08,8.75,562.14,Forestry,Woodland,26,3.65,50983316
-1.47573198819542,40.7779065502616,1054.45,11.65,380.59,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.6,33522038
3.18944161913091,50.0527313244894,92.91,10.61,724.09,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.15,38343016
-7.27308249343208,40.843366407514,657.25,14.34,640.31,Agriculture (excluding fallow land and kitchen gardens),Cropland,9,2.6,28722138
17.9572094756551,40.2526723899312,43.16,17.57,645.4,Agriculture (excluding fallow land and kitchen gardens),Cropland,8,2.95,50001942
7.6678824581087,45.3524572317471,346.34,12.9,718.45,Agriculture (excluding fallow land and kitchen gardens),Grassland,14,3.35,41382474
25.6131332231814,42.2240319577027,166.19,13.34,519.18,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.15,56042258
22.6936949347956,38.9817210116097,891.99,13.92,310.63,Agriculture (excluding fallow land and kitchen gardens),Grassland,9,2.55,54221858
10.0677919288744,48.6193654720301,584.62,8.47,846.04,Agriculture (excluding fallow land and kitchen gardens),Grassland,26,3.2,43262834
-3.47131582700307,41.3654132593659,1017.24,11.4,551.95,Fallow land,Bareland,9,2.5,31962130
-0.397198759517916,40.6063900271165,1186.18,12.73,425.62,Agriculture (excluding fallow land and kitchen gardens),Shrubland,15,2.85,34402006
-9.05252142846529,43.0828069994634,263.47,12.83,2062.69,Forestry,Woodland,9,3.75,27842416
19.1999555880522,46.6426063026368,92.43,11.66,527.66,Agriculture (excluding fallow land and kitchen gardens),Grassland,14,3.95,50242658
9.71412843046259,53.4375230809531,37.05,9.91,761.8,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.9,43023370
22.8031206010933,52.4637130300987,165.63,8.17,571.79,Agriculture (excluding fallow land and kitchen gardens),Cropland,26,3.0,51863338
1.6306508349047,50.1292665952279,48.41,11.22,767.92,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.65,37243036
-7.96379532193088,39.8688922192848,490.36,14.02,962.18,Forestry,Woodland,8,3.45,27922046
0.553389445664057,44.4631812926507,89.17,13.38,737.18,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.3,35702420
-3.41603311180159,41.7752542499252,958.04,11.86,483.62,Semi-natural and natural areas not in use,Grassland,9,2.75,32082174
1.31313956431824,41.7899410760609,522.34,13.27,409.17,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.7,35982118
8.53956136026889,39.1514151613203,113.52,17.08,562.2,Agriculture (excluding fallow land and kitchen gardens),Grassland,8,2.45,41941786
15.5195531649065,41.3989462045694,112.92,16.72,575.13,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,3.15,47842050
-2.32993970170004,37.5281790021546,1149.53,14.03,291.21,Semi-natural and natural areas not in use,Woodland,7,2.45,32281694
5.13102147965689,44.3085595279483,376.08,12.73,774.53,Agriculture (excluding fallow land and kitchen gardens),Cropland,14,2.85,39322368
13.0123638778986,52.824930068452,64.8,9.85,572.36,Forestry,Woodland,15,2.5,45243306
3.25367261599471,46.354991369717,301.12,11.64,713.99,Agriculture (excluding fallow land and kitchen gardens),Grassland,15,3.65,38022606
5.11372255859392,49.3228075944191,270.24,10.45,951.45,Forestry,Woodland,15,3.7,39662924
-0.078680684070436,46.6904393033013,162.92,12.1,755.72,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,3.25,35522672
3.05593696367124,49.2323470788719,119.18,10.99,683.47,Agriculture (excluding fallow land and kitchen gardens),Cropland,15,2.65,38162926
