POINT_ID,BD 0-20,Depth,pH_CaCl2,EC,OC,P,N,K,TH_LAT,TH_LONG,LC,LU,LC0_Desc,LC1_Desc,LU1_Desc,Clay,erosion_by_water
32822060,0.859,0-20 cm,7.3,24.1,45.9,< LOD,3.5,1100.4,40.87492741,-2.332009998,C10,U420,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,31.0,0.0
32281694,1.211,0-20 cm,7.0,9.48,7.1,< LOD,0.7,95.4,37.52817901,-2.329939702,C10,U420,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,17.0,0.225001960992813
33142268,1.085,0-20 cm,6.9,29.2,43.6,< LOD,3.3,163.7,42.77339492,-2.329362662,C10,U120,Woodland,Broadleaved woodland,Forestry,23.0,1.9321084022522
34122882,1.315,0-20 cm,6.2,27.91,19.6,55.2,2.4,385,48.36567145,-2.328244768,B16,U111,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),19.0,3.60195398330688
33222318,0.929,0-20 cm,6.8,24.4,24.9,< LOD,2.4,89,43.22970386,-2.326248299,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),25.0,0.0
33022188,,0-10 cm,7.3,15.44,46.9,< LOD,5.2,111,42.04408397,-2.3257306,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,27.0,1.23784445804631e-06
35883900,,0-10 cm,4.6,11.15,50.8,46.5,4.4,112.8,57.63128985,-2.325169624,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),16.0,0.49855250120163
32481828,1.307,0-20 cm,7.1,12.97,13.9,< LOD,1.4,226.2,38.75537669,-2.325149682,B74,U111,Cropland,Nuts trees,Agriculture (excluding fallow land and kitchen gardens),15.0,0.370045602321625
32341732,1.401,0-20 cm,7.4,17.68,30,< LOD,2.4,129.7,37.87686216,-2.32458574,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),13.0,0.502084255218506
32621922,1.396,0-20 cm,7.3,11.98,8.7,18.1,1,679.5,39.61510657,-2.324072542,B31,U111,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),37.0,0.364298224449158
32601908,1.284,0-20 cm,7.4,253.0,10.3,11.7,1.3,605.8,39.48724111,-2.32315374,B12,U111,Cropland,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),45.0,0.370942354202271
35223528,0.016,0-20 cm,3.2,21.6,422.9,46.3,16.8,260.7,54.24376202,-2.322423254,H12,U420,Wetlands,Peatbogs,Semi-natural and natural areas not in use,,1.53121447965532e-06
33002172,1.187,0-20 cm,7.3,18.95,8.9,< LOD,1.3,81.7,41.89874923,-2.320408299,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),22.0,2.06117164225361e-07
32701972,0.875,0-20 cm,7.0,21.9,40.6,< LOD,2.4,476.1,40.07287077,-2.317785584,C32,U120,Woodland,Pine dominated mixed woodland,Forestry,20.0,0.0249999985098839
32481818,0.788,0-20 cm,7.2,22.9,138,< LOD,5.7,393.5,38.66603648,-2.308510677,C32,U120,Woodland,Pine dominated mixed woodland,Forestry,16.0,1.26952926393642e-07
32341720,1.007,0-20 cm,7.6,13.71,10.8,< LOD,0.7,174.3,37.76952603,-2.305093885,B12,U111,Cropland,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),35.0,3.85006999969482
32361730,1.222,0-20 cm,7.4,16.93,13.3,< LOD,1.6,242.9,37.86188429,-2.298966599,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),20.0,0.0249999985098839
32321698,1.054,0-20 cm,7.4,19.73,60.1,< LOD,4,252.8,37.56978781,-2.291856792,D10,U420,Shrubland,Shrubland with sparse tree cover,Semi-natural and natural areas not in use,22.0,0.0249999985098839
32721968,1.149,0-20 cm,7.6,14.73,19.7,< LOD,1.1,255.3,40.04011742,-2.287786311,C32,U120,Woodland,Pine dominated mixed woodland,Forestry,17.0,0.250002562999725
32922100,1.103,0-20 cm,7.5,16.58,16.2,10.1,1.4,241.9,41.24593758,-2.285607384,B13,U111,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),31.0,3.46802520751953
32962124,0.83,0-20 cm,6.9,25.4,52.9,< LOD,3.4,285.9,41.4655464,-2.281271291,C10,U420,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,18.0,0.0
32601880,1.2,0-20 cm,7.3,16.09,10.1,13.5,1.1,184.6,39.2372865,-2.275800533,B13,U111,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),18.0,0.391453266143799
32842038,1.24,0-20 cm,7.5,22.3,17.2,20.2,1.4,213.2,40.68179783,-2.269966361,B13,U111,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),35.0,0.404792726039886
33102208,0.993,0-20 cm,6.2,50.1,39.9,19.6,4.1,486.4,42.23380467,-2.266740509,D20,U111,Shrubland,Shrubland without tree cover,Agriculture (excluding fallow land and kitchen gardens),14.0,0.0
32922088,1.03,0-20 cm,7.2,15.24,31.1,< LOD,2.5,778.2,41.13904016,-2.264310707,D20,U420,Shrubland,Shrubland without tree cover,Semi-natural and natural areas not in use,34.0,0.421772569417953
33042166,0.976,0-20 cm,7.1,18.57,33.3,< LOD,2.9,127.4,41.85121115,-2.261997638,D20,U420,Shrubland,Shrubland without tree cover,Semi-natural and natural areas not in use,26.0,0.0749999955296516
34122850,1.465,0-20 cm,5.3,9.58,14.6,33.3,1.7,297.3,48.08232947,-2.258551691,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),19.0,2.71701288223267
32621882,1.264,0-20 cm,7.4,16.24,15.6,< LOD,1.2,416.8,39.25805367,-2.256338989,B41,U111,Cropland,Dry pulses,Agriculture (excluding fallow land and kitchen gardens),28.0,0.755823493003845
33002136,,0-20 cm,7.6,18.02,7.5,16.3,1.3,175.1,41.57825918,-2.255474109,B13,U111,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),36.0,7.54733657836914
32761976,1.353,0-20 cm,7.3,12.51,6,< LOD,0.7,228.8,40.11730795,-2.255327071,B13,U111,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),11.0,2.48929762840271
32902068,1.315,0-20 cm,6.2,6.84,18.6,< LOD,1.2,82.1,40.95792131,-2.252467633,D20,U420,Shrubland,Shrubland without tree cover,Semi-natural and natural areas not in use,8.0,0.0
33022146,1.731,0-20 cm,7.2,9.99,5.9,20.8,0.8,90.4,41.67022622,-2.249724487,B31,U111,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),22.0,0.790836155414581
32381710,1.298,0-20 cm,7.2,14.66,70.6,< LOD,1.6,234.8,37.68586052,-2.244298561,C32,U120,Woodland,Pine dominated mixed woodland,Forestry,31.0,6.66307471419714e-08
33042156,1.434,0-20 cm,7.5,23.4,13.5,14.3,1.7,351.5,41.76218499,-2.243977298,B52,U111,Cropland,Lucerne,Agriculture (excluding fallow land and kitchen gardens),29.0,7.40521613806777e-07
32862036,0.922,0-20 cm,7.1,12.6,24.1,< LOD,1.8,198.1,40.66688751,-2.243146544,C22,U420,Woodland,Pine dominated coniferous woodland,Semi-natural and natural areas not in use,32.0,0.0
32902062,0.913,0-20 cm,7.3,12.53,33.8,< LOD,3.2,527.3,40.90445321,-2.241919742,C23,U420,Woodland,Other coniferous woodland,Semi-natural and natural areas not in use,37.0,0.0
32401720,0.96,0-20 cm,7.5,14.13,4.3,< LOD,0.5,247.7,37.77822715,-2.238079904,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),52.0,0.0750055015087128
33162228,1.275,0-20 cm,7.4,18.12,13,22.2,1.7,500.8,42.42054454,-2.231451668,F40,U111,Bareland,Other bare soil,Agriculture (excluding fallow land and kitchen gardens),31.0,1.27409839630127
32962096,1.311,0-20 cm,7.5,16.53,5.5,12.6,1,323.1,41.21614874,-2.231449625,B13,U111,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),16.0,2.29042530059814
34723198,0.813,0-20 cm,6.4,29.79,26.9,22.2,2.7,131.5,51.25143969,-2.225996377,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),30.0,0.692198812961578
32701918,1.29,0-20 cm,7.5,11.78,8.2,< LOD,1,291.2,39.59106265,-2.225493156,B31,U111,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),29.0,0.34074667096138
32721928,,0-10 cm,7.5,15.02,7.5,16.1,0.9,331.3,39.68321995,-2.21946627,F40,U112,Bareland,Other bare soil,Fallow land,29.0,
33022128,1.376,0-20 cm,7.4,16.09,9.6,< LOD,1.1,232.8,41.509934,-2.21753351,E30,U420,Grassland,Spontaneously re-vegetated surfaces,Semi-natural and natural areas not in use,28.0,4.91768884658813
34723194,0.07,0-20 cm,6.3,26.2,88.4,15.7,7.5,304.8,51.21606546,-2.216484599,C10,U120,Woodland,Broadleaved woodland,Forestry,53.0,0.0
32461748,1.282,0-20 cm,7.4,20.2,32.9,< LOD,2.3,220.7,38.03737411,-2.21619389,D10,U420,Shrubland,Shrubland with sparse tree cover,Semi-natural and natural areas not in use,20.0,0.0250021629035473
32621858,1.4,0-20 cm,7.5,16.92,28.7,14.3,0.9,183.4,39.04371693,-2.216189589,F40,U112,Bareland,Other bare soil,Fallow land,20.0,1.59116017818451
32381692,1.109,0-20 cm,7.3,15.28,52.4,< LOD,1.4,105.3,37.52477533,-2.215431041,D20,U420,Shrubland,Shrubland without tree cover,Semi-natural and natural areas not in use,18.0,0.0999999940395355
35483636,0.695,0-20 cm,4.9,42.7,65.2,20.9,4.9,127.4,55.2375531,-2.21351029,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),17.0,0.0750000104308128
32681896,1.28,0-20 cm,7.5,14.25,13.4,< LOD,1.4,658.2,39.39176322,-2.21131062,B53,U111,Cropland,Other Leguminous  and mixtures for fodder,Agriculture (excluding fallow land and kitchen gardens),40.0,0.025001235306263
33182230,1.226,0-20 cm,7.6,30.4,12.6,26.4,1.7,658.1,42.44126144,-2.211119414,B82,U111,Cropland,Vineyards,Agriculture (excluding fallow land and kitchen gardens),58.0,
32401702,1.16,0-20 cm,7.2,16.94,19.5,< LOD,1.7,187.9,37.61716014,-2.209155515,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,11.0,0.0249999985098839
32761948,1.547,0-20 cm,7.5,13.98,9.5,13.9,0.9,340.4,39.86750588,-2.207418709,F40,U112,Bareland,Other bare soil,Fallow land,28.0,0.0250025652348995
32641866,1.223,0-20 cm,7.4,17.06,15.4,15.5,1.4,176.2,39.11806832,-2.206750834,B13,U111,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),23.0,0.310421049594879
33222252,1.013,0-20 cm,7.5,15.87,12,< LOD,1.3,182,42.64282988,-2.203368441,B13,U111,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),39.0,1.01789438724518
32401696,1.136,0-20 cm,7.5,13.96,4.2,< LOD,0.8,273.8,37.56346072,-2.199556877,B74,U111,Cropland,Nuts trees,Agriculture (excluding fallow land and kitchen gardens),33.0,8.94804859161377
33182222,1.18,0-20 cm,7.5,16.72,8.8,18.1,1,254.7,42.37007654,-2.196518313,B82,U111,Cropland,Vineyards,Agriculture (excluding fallow land and kitchen gardens),24.0,0.608649015426636
34202866,1.358,0-20 cm,6.9,18.64,12.6,116.2,1.5,359,48.23590788,-2.186832906,B16,U111,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),16.0,0.846813559532166
32982084,1.172,0-20 cm,7.4,15.85,19.3,11.6,2,632.5,41.1121402,-2.186775964,F40,U112,Bareland,Other bare soil,Fallow land,37.0,0.0750012844800949
32441714,1.274,0-20 cm,7.2,22.7,97.5,< LOD,2.7,285.1,37.73031265,-2.183766479,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,15.0,0.175002545118332
33242254,0.944,0-20 cm,7.5,22.3,12.9,39.4,1.4,256.3,42.66353901,-2.182961837,B74,U111,Cropland,Nuts trees,Agriculture (excluding fallow land and kitchen gardens),27.0,1.34874963760376
32461726,1.137,0-20 cm,7.5,15.26,8.8,< LOD,1.1,192,37.84056766,-2.180685109,B12,U111,Cropland,Durum wheat,Agriculture (excluding fallow land and kitchen gardens),40.0,0.100002989172935
32521764,1.504,0-20 cm,7.5,14.21,3.6,< LOD,0.5,90.1,38.1891276,-2.174784567,F40,U112,Bareland,Other bare soil,Fallow land,39.0,0.907281279563904
34082784,1.414,0-20 cm,4.8,5.28,24.6,< LOD,2.2,86.4,47.49173388,-2.170370839,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),21.0,
32681868,1.188,0-20 cm,7.8,32.1,21.2,18.5,2,177.6,39.14171123,-2.164507,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),20.0,0.404055684804916
34202854,1.292,0-20 cm,5.6,12.48,19.4,15.2,2.3,182.6,48.12961889,-2.160982991,B16,U111,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),25.0,3.641028881073
32521750,1.466,0-20 cm,7.5,17.81,10.5,15.6,1.1,100.9,38.06390851,-2.152138702,E30,U111,Grassland,Spontaneously re-vegetated surfaces,Agriculture (excluding fallow land and kitchen gardens),20.0,0.0999999940395355
32401666,0.864,0-20 cm,7.4,16.14,19.1,< LOD,1.9,212.9,37.29488514,-2.151882077,B74,U111,Cropland,Nuts trees,Agriculture (excluding fallow land and kitchen gardens),13.0,0.200001090764999
33122156,1.345,0-20 cm,7.3,11.49,9.5,24.7,1,185.1,41.77382912,-2.149038077,B13,U111,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),21.0,0.299999982118607
35523634,1.027,0-20 cm,4.8,24.86,27.2,12.9,2.9,81.8,55.2259296,-2.146048971,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),12.0,0.0749999955296516
32461700,1.093,0-20 cm,7.2,5.43,3.5,< LOD,0.4,133.3,37.60788866,-2.139092876,B74,U111,Cropland,Nuts trees,Agriculture (excluding fallow land and kitchen gardens),17.0,0.0250011887401342
32621810,1.007,0-20 cm,7.4,18.51,47.7,< LOD,4.3,367.3,38.61480514,-2.136974374,C22,U420,Woodland,Pine dominated coniferous woodland,Semi-natural and natural areas not in use,37.0,1.30630621697492e-06
32821946,0.949,0-20 cm,7.1,13.82,62,< LOD,2.2,326.9,39.858331,-2.134905799,E20,U420,Grassland,Grassland without tree/shrub cover,Semi-natural and natural areas not in use,25.0,0.0250038411468267
32902000,1.109,0-20 cm,7.4,13.61,20,< LOD,1.2,161.1,40.35167695,-2.134349966,C32,U420,Woodland,Pine dominated mixed woodland,Semi-natural and natural areas not in use,14.0,5.36506843566895
33022080,,0-10 cm,7.3,14.35,42.7,< LOD,3.3,862.8,41.0822886,-2.132793219,C23,U420,Woodland,Other coniferous woodland,Semi-natural and natural areas not in use,39.0,0.0
33062106,1.181,0-20 cm,7.5,21.4,13.7,15.7,1.6,359.5,41.31976164,-2.1313643,F40,U112,Bareland,Other bare soil,Fallow land,18.0,0.100000992417336
32561764,1.417,0-20 cm,7.6,15.42,17.8,10.3,1.1,135.6,38.19487785,-2.129831361,B75,U111,Cropland,Other fruit trees and berries,Agriculture (excluding fallow land and kitchen gardens),29.0,25.0847644805908
32721874,1.572,0-20 cm,7.4,13.03,6.6,12.9,0.6,184.3,39.2010666,-2.128872009,B81,U111,Cropland,Olive groves,Agriculture (excluding fallow land and kitchen gardens),9.0,0.0250000581145287
32821942,,0-20 cm,7.3,13.72,10.9,< LOD,1.2,348.6,39.82262982,-2.12814554,D20,U420,Shrubland,Shrubland without tree cover,Semi-natural and natural areas not in use,36.0,0.250001579523087
33082116,0.93,0-20 cm,7.4,247.0,16.5,10.8,1.4,283.8,41.41174957,-2.125399492,F40,U112,Bareland,Other bare soil,Fallow land,44.0,0.100000165402889
32521732,1.1,0-20 cm,7.3,14.95,22.5,< LOD,2,119.2,37.90287159,-2.123195765,E10,U420,Grassland,Grassland with sparse tree/shrub cover,Semi-natural and natural areas not in use,13.0,0.305018126964569
32541744,1.456,0-20 cm,7.5,16.42,65.1,< LOD,2.9,210,38.01310361,-2.12005066,D20,U420,Shrubland,Shrubland without tree cover,Semi-natural and natural areas not in use,16.0,0.124999992549419
33222206,1.373,0-20 cm,7.4,10.23,3.7,< LOD,0.6,74.2,42.23348722,-2.119625319,B74,U111,Cropland,Nuts trees,Agriculture (excluding fallow land and kitchen gardens),11.0,0.0
32541738,1.08,0-20 cm,7.6,17.75,10.8,< LOD,1.1,200.6,37.95942201,-2.110420044,F40,U112,Bareland,Other bare soil,Fallow land,34.0,2.10373973846436
32721860,1.304,0-20 cm,7.4,16.97,11.7,13,1.2,224.7,39.07599923,-2.105686202,B15,U111,Cropland,Oats,Agriculture (excluding fallow land and kitchen gardens),19.0,0.521687686443329
32661818,1.226,0-20 cm,7.5,14.38,69.6,< LOD,3,262.3,38.69205793,-2.104795753,D20,U420,Shrubland,Shrubland without tree cover,Semi-natural and natural areas not in use,18.0,0.0750008672475815
32721856,1.627,0-20 cm,7.5,16.19,15.7,31.9,1.1,448.5,39.04026078,-2.099084219,B13,U111,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),20.0,0.42278927564621
33102114,1.2,0-20 cm,7.5,16.48,20.4,25.7,2.2,550.4,41.39681864,-2.09827597,B18,U111,Cropland,Triticale,Agriculture (excluding fallow land and kitchen gardens),29.0,4.84537172317505
33042072,0.879,0-20 cm,7.2,18.37,60.1,< LOD,4.8,219.5,41.01387024,-2.095368747,D10,U420,Shrubland,Shrubland with sparse tree cover,Semi-natural and natural areas not in use,16.0,0.0
33302242,1.362,0-20 cm,7.3,15.98,15.5,20.7,1.4,164.6,42.56547535,-2.088855342,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),23.0,7.48408985137939
33062080,0.946,0-20 cm,7.0,18.0,32.7,< LOD,2.9,656.2,41.08805921,-2.085829792,C23,U420,Woodland,Other coniferous woodland,Semi-natural and natural areas not in use,28.0,0.0
33122120,1.171,0-20 cm,7.4,22.8,19.6,11.3,1.8,361.7,41.45316118,-2.085224929,B53,U111,Cropland,Other Leguminous  and mixtures for fodder,Agriculture (excluding fallow land and kitchen gardens),32.0,0.0750014781951904
33182158,1.224,0-20 cm,5.6,12.28,21.9,< LOD,1.6,175.1,41.80031635,-2.081364563,C10,U120,Woodland,Broadleaved woodland,Forestry,17.0,0.0
32901968,1.004,0-20 cm,7.2,18.76,54.7,< LOD,4.2,329.7,40.0661771,-2.079829372,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,16.0,0.0250005759298801
35523608,1.023,0-20 cm,5.1,15.6,36.1,< LOD,3.7,89.8,54.99611217,-2.076348829,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),21.0,0.0749999955296516
32681814,0.905,0-20 cm,7.0,23.5,67.8,< LOD,4.2,704,38.65916462,-2.075630709,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,26.0,0.0750007331371307
33262202,1.282,0-20 cm,7.5,17.12,5.9,14.2,0.5,100.5,42.20365729,-2.064604681,B73,U111,Cropland,Cherry fruit,Agriculture (excluding fallow land and kitchen gardens),14.0,3.26832747532535e-08
32741848,1.32,0-20 cm,7.5,24.0,23,15.1,1.6,336.3,38.97163942,-2.063173464,B15,U111,Cropland,Oats,Agriculture (excluding fallow land and kitchen gardens),22.0,0.321578055620193
32701818,0.875,0-20 cm,7.3,16.91,38.3,< LOD,3.5,677.6,38.69778196,-2.059507094,E20,U420,Grassland,Grassland without tree/shrub cover,Semi-natural and natural areas not in use,30.0,5.18986496444995e-07
33062062,0.964,0-20 cm,7.5,17.12,18.5,26.5,1.9,515.9,40.92759971,-2.05457542,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),46.0,0.0
33122098,1.186,0-20 cm,7.6,14.76,8,11.2,0.7,126.8,41.25711782,-2.046669676,B13,U111,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),16.0,4.79950475692749
32901942,1.123,0-20 cm,7.2,14.33,107.9,< LOD,2.6,119.8,39.83410928,-2.03602208,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,10.0,0.025000985711813
33002010,1.281,0-20 cm,6.7,11.12,27,< LOD,1.6,173.3,40.45525288,-2.035275448,C22,U120,Woodland,Pine dominated coniferous woodland,Forestry,20.0,8.08392201179231e-07
32741830,1.301,0-20 cm,7.7,15.13,9.4,< LOD,0.9,214.9,38.81076143,-2.033729968,B41,U111,Cropland,Dry pulses,Agriculture (excluding fallow land and kitchen gardens),24.0,0.733021199703217
33142100,1.153,0-20 cm,7.6,15.34,6.6,< LOD,1,288.4,41.27781232,-2.026605733,B13,U111,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),28.0,4.7841625213623
33062044,0.916,0-20 cm,7.2,16.13,76.7,< LOD,1.5,247.2,40.76709899,-2.023539176,C23,U420,Woodland,Other coniferous woodland,Semi-natural and natural areas not in use,29.0,0.0
33022016,0.978,0-20 cm,7.5,19.81,75,< LOD,2.1,331.9,40.51163875,-2.022243908,C32,U420,Woodland,Pine dominated mixed woodland,Semi-natural and natural areas not in use,15.0,6.94104983267607e-07
33182122,1.189,0-20 cm,7.5,15.32,12.8,16.8,0.9,155.3,41.47960489,-2.017858768,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),22.0,0.250002056360245
34262824,1.323,0-20 cm,4.7,9.84,23.1,27.1,2.6,155.6,47.87261547,-2.017658404,E20,U111,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),30.0,3.24731612205505
34282836,1.259,0-20 cm,6.0,17.31,28.5,31.7,2.7,138.9,47.98188099,-2.01651553,B11,U111,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),19.0,3.15913152694702
33062038,0.847,0-20 cm,7.3,14.98,51.2,< LOD,4.2,413.3,40.71358955,-2.013241879,C23,U120,Woodland,Other coniferous woodland,Forestry,27.0,0.0
32821870,1.286,0-20 cm,7.5,15.09,10.1,23.3,0.9,109.1,39.17964232,-2.008207842,B13,U111,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),16.0,0.470642596483231
34162756,,0-10 cm,6.1,11.81,15.8,11,1.6,133.5,47.25526705,-2.007188401,E20,U330,Grassland,Grassland without tree/shrub cover,Construction,15.0,1.78996801376343
32941940,0.796,0-20 cm,6.9,20.5,69.5,< LOD,4.4,1117.8,39.82195954,-1.98661015,C10,U120,Woodland,Broadleaved woodland,Forestry,18.0,0.0250017642974854
32901910,1.275,0-20 cm,7.7,15.75,10.8,< LOD,1,301.5,39.54836439,-1.982700104,B13,U111,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),38.0,0.308053344488144
