fid,POINTID,erosion_by_water_t_ha_yr
24919,31762214,1.33103740215302
24920,31762164,0.0750021040439606
24921,31762134,0.357471346855164
24922,31762110,0
24923,31762088,0.0250006541609764
24924,31762080,0.0250036008656025
24925,31761882,1.73794575175634e-07
24926,31761828,1.53623163700104
24927,31761666,0.0250001549720764
24928,31743648,0.0249999985098839
24929,31743634,
24930,31743540,0.0499999970197678
24931,31743526,0.0499999970197678
24932,31743468,0.0500045381486416
24933,31742294,0.0500009171664715
24934,31742280,0.0499999970197678
24935,31742234,
24936,31742216,2.13696265220642
24937,31742212,1.2325199842453
24938,31742208,1.11056423187256
24939,31742198,0.614565849304199
24940,31742190,1.21753919124603
24941,31742186,1.84660732746124
24942,31742158,2.95005917549133
24943,31742132,1.89655168014724e-06
24944,31742118,5.64175987243652
24945,31742108,0
24946,31742100,0
24947,31742086,0.0250012967735529
24948,31742078,0.0750018507242203
24949,31742060,0
24950,31741938,0.25000187754631
24951,31741884,0.376787632703781
24952,31741758,0.0500048473477364
24953,31741744,0.275000005960464
24954,31741740,0
24955,31741694,0.393139153718948
24956,31741664,0.0250000767409801
24957,31723460,0.0750023499131203
24958,31722282,1.90341484085366e-06
24959,31722260,2.06307530403137
24960,31722246,0.299999982118607
24961,31722228,0.717780292034149
24962,31722218,1.3269157409668
24963,31722206,1.08882522583008
24964,31722200,0.299999982118607
24965,31722156,0
24966,31722134,0.46116715669632
24967,31722128,0.0250010788440704
24968,31722120,0.373548418283463
24969,31722110,0
24970,31722080,
24971,31721994,1.51154971122742
24972,31721984,0
24973,31721966,0.200002461671829
24974,31721958,2.56611394882202
24975,31721930,1.61052286624908
24976,31721792,0.60971075296402
24977,31721774,0.0250044204294682
24978,31721768,14.6529531478882
24979,31721688,0.663316488265991
24980,31703572,0.0250002276152372
24981,31703558,2.03490827743735e-07
24982,31703522,0
24983,31703504,0
24984,31703446,0.157892927527428
24985,31703420,0.225001201033592
24986,31702358,0.0249999985098839
24987,31702312,0.0500005185604095
24988,31702280,0.174999997019768
24989,31702276,0.0750009045004845
24990,31702250,5.00274848937988
24991,31702244,0.299999982118607
24992,31702240,0.355908900499344
24993,31702214,1.2243971824646
24994,31702172,0.330520331859589
24995,31702088,0
24996,31701992,0
24997,31701880,2.20523954652663e-08
24998,31701854,0.100003249943256
24999,31701848,0.0250021032989025
25000,31701818,1.17590761184692
25001,31701692,1.23052334785461
25002,31701674,0.0749999955296516
25003,31701668,0.43568229675293
25004,31683640,
25005,31683628,0.0499999970197678
25006,31683466,0.075002633035183
25007,31682350,0.272406488656998
25008,31682272,1.24149692058563
25009,31682260,1.41220581531525
25010,31682218,2.32583975791931
25011,31682200,1.43876457214355
25012,31682152,0
25013,31682146,0
25014,31682116,0.392631113529205
25015,31681990,0.0750047266483307
25016,31681972,0
25017,31681958,1.01193702220917
25018,31681930,1.52252316474915
25019,31681918,1.37590120630193e-07
25020,31681882,0.33967599272728
25021,31681858,4.14925443692482e-06
25022,31681822,0.0249999985098839
25023,31681696,0.611515581607819
25024,31681666,0.630354762077332
25025,31663648,0.0717767775058746
25026,31662352,0.0499999970197678
25027,31662280,0.100003398954868
25028,31662268,0.954527616500854
25029,31662250,1.79270482063293
25030,31662244,2.54566645622253
25031,31662226,0.0500035211443901
25032,31662222,0.349749952554703
25033,31662172,0.310799151659012
25034,31662136,0
25035,31662024,4.34564733505249
25036,31661988,1.34828758239746
25037,31661908,0.275000274181366
25038,31661902,0.373238891363144
25039,31661880,8.40731502194103e-07
25040,31661854,0.075003519654274
25041,31661818,2.76239234153763e-07
25042,31661740,30.6960372924805
25043,31661692,0.691054165363312
25044,31661674,3.94659423828125
25045,31661668,0.35491943359375
25046,31661638,4.47266017999937e-07
25047,31643530,0.0499999970197678
25048,31643458,0.150000736117363
25049,31643418,0.175002217292786
25050,31642320,7.41689177630178e-07
25051,31642270,1.49744129180908
25052,31642220,0.433482974767685
25053,31642180,0.0750014036893845
25054,31642144,0
25055,31642112,0.0250017438083887
25056,31642104,0
25057,31642090,0
25058,31642068,0
25059,31642062,0.100002571940422
25060,31642054,0
25061,31642018,0.980371236801147
25062,31642000,0.395999789237976
25063,31641924,0.225002259016037
25064,31641874,1.64591381235368e-06
25065,31641870,4.48200416564941
25066,31641838,0.0750025287270546
25067,31641834,0.0749999955296516
25068,31641698,1.41805827617645
25069,31641680,6.60708427429199
25070,31641672,0.371732354164124
25071,31623640,1.2001725435257
25072,31623628,0.0499999970197678
25073,31623456,0.150000989437103
25074,31623442,0.411521166563034
25075,31623412,0.806760728359222
25076,31622314,0
25077,31622206,0.299999982118607
25078,31622200,0.299999982118607
25079,31622196,0.299999982118607
25080,31622124,0.403415828943253
25081,31622098,0
25082,31622092,0
25083,31622088,0.0249999985098839
25084,31622008,0
25085,31621980,1.69814717769623
25086,31621972,0
25087,31621954,4.00291013717651
25088,31621930,0.200004413723946
25089,31621872,0.57538253068924
25090,31621858,0.475556015968323
25091,31621846,1.44598948281782e-06
25092,31621768,5.15289068222046
25093,31621756,1.07247090339661
25094,31621746,5.95567989349365
25095,31621696,0.596434235572815
25096,31621678,0.621114194393158
25097,31621666,3.67139648460579e-07
25098,31603686,
25099,31603660,
25100,31603584,0.0749999955296516
25101,31603566,8.40266451973548e-08
25102,31603552,6.10582333138154e-07
25103,31603416,0.200001239776611
25104,31602360,0.19338521361351
25105,31602310,0
25106,31602300,0.328639686107635
25107,31602282,0.0750015005469322
25108,31602264,1.80246460437775
25109,31602256,1.03549635410309
25110,31602252,1.18458223342896
25111,31602202,0.299999982118607
25112,31602198,0.299999982118607
25113,31602180,0.395300805568695
25114,31602166,0.669898450374603
25115,31602148,0.306227684020996
25116,31602144,0.392277359962463
25117,31602108,0
25118,31602102,0
25119,31602090,0
25120,31602000,1.70623707771301
25121,31601976,0
25122,31601968,0.0750027000904083
25123,31601964,3.8453254699707
25124,31601946,2.45018172264099
25125,31601928,0.200002178549767
25126,31601892,0.42184180021286
25127,31601820,0
25128,31601742,9.79049015045166
25129,31583628,
25130,31583610,0
25131,31582236,1.32233643531799
25132,31582214,4.12148427963257
25133,31582170,0.484972476959229
25134,31582088,0
25135,31582070,0
25136,31582008,0
25137,31581972,0.36455363035202
25138,31581774,0.0750067681074142
25139,31563670,
25140,31563626,0.0249999985098839
25141,31563616,0.0674567967653275
25142,31563572,0.0749999955296516
25143,31563508,0
25144,31563472,0.100000947713852
25145,31562356,0.0250000655651093
25146,31562280,9.27117639548669e-07
25147,31562258,0.444950193166733
25148,31562230,0
25149,31562186,5.95396518707275
25150,31562180,0.299999982118607
25151,31562162,0.377032935619354
25152,31562158,0.450241088867188
25153,31562114,0.425159454345703
25154,31562104,0
25155,31562068,0
25156,31561992,2.13669466972351
25157,31561978,0
25158,31561974,0.874844193458557
25159,31561970,0.0750022903084755
25160,31561952,2.37869906425476
25161,31561934,0.125005483627319
25162,31561884,0.305446147918701
25163,31561880,0
25164,31561848,3.64601964975009e-06
25165,31561826,8.13461875915527
25166,31561686,0.690207362174988
25167,31543496,0.10000367462635
25168,31543424,0.0250050518661737
25169,31543406,0.195963159203529
25170,31542354,1.44275641441345
25171,31542332,0.0749999955296516
25172,31542278,1.06370425224304
25173,31542242,5.07906484603882
25174,31542236,7.24465751647949
25175,31542228,0.0500009134411812
25176,31542218,1.73516631126404
25177,31542192,0.299999982118607
25178,31542174,0.0249999985098839
25179,31542128,8.70912551879883
25180,31542110,0.0250011272728443
25181,31541994,0.594414532184601
25182,31541858,2.96658182144165
25183,31541840,0.0250014495104551
25184,31541832,4.9219069480896
25185,31541666,0
25186,31541648,51.2986831665039
25187,31523662,
25188,31523558,
25189,31523554,2.38261002039053e-08
25190,31523518,0.0749999955296516
25191,31523450,0.200001820921898
25192,31523438,0.329213976860046
25193,31523402,0.125000461935997
25194,31523392,0.0750029385089874
25195,31523384,0.0500009208917618
25196,31522358,12.4834575653076
25197,31522294,0.0500023514032364
25198,31522244,1.08743417263031
25199,31522214,5.83166694641113
25200,31522178,0.299999982118607
25201,31522142,0.411807477474213
25202,31522114,0
25203,31522082,0
25204,31521980,1.2642514705658
25205,31521962,0.250000298023224
25206,31521920,0.225003212690353
25207,31521898,0.0250017829239368
25208,31521884,7.52137452764146e-07
25209,31521848,1.38232041990705e-06
25210,31521826,0.199999988079071
25211,31503586,0.0750000029802322
25212,31503550,
25213,31503532,0.0250000022351742
25214,31503496,0.0499999970197678
25215,31503466,0.175001382827759
25216,31503370,0.0250006262212992
25217,31502332,0
25218,31502300,0
25219,31502272,1.31457662582397
25220,31502206,0.299999982118607
25221,31502164,0.474749058485031
25222,31502156,8.4827995300293
25223,31502084,0
25224,31501972,1.70726120471954
25225,31501966,0.250000387430191
25226,31501930,0.200003683567047
25227,31501886,0.572523295879364
25228,31501868,0
25229,31501858,26.0756397247314
25230,31501756,7.11929321289062
25231,31501742,0.175001412630081
25232,31501706,10.0182237625122
25233,31501666,2.09514951166057e-06
25234,31501642,0.199999988079071
25235,31483594,6.75102000968764e-07
25236,31483558,0.0500007495284081
25237,31483468,0.150000929832458
25238,31483446,0.200003325939178
25239,31483428,0.100001029670238
25240,31483396,0.148901015520096
25241,31482294,0
25242,31482262,0.43306690454483
25243,31482240,1.70749127864838
25244,31482178,0.38061335682869
25245,31482160,7.72711372375488
25246,31482142,0.359994530677795
25247,31482042,0
25248,31482010,0
25249,31481998,0
25250,31481970,
25251,31481844,2.23403644561768
25252,31481710,5.54778575897217
25253,31463602,0.0249999985098839
25254,31463584,0.0749999955296516
25255,31463512,0
25256,31463508,0
25257,31463472,0.175000444054604
25258,31463436,0.200000777840614
25259,31462364,0.0749999955296516
25260,31462310,0
25261,31462302,0
25262,31462274,1.22141695022583
25263,31462270,2.52759194374084
25264,31462256,1.46604883670807
25265,31462252,2.22545862197876
25266,31462238,4.09454488754272
25267,31462234,4.955162525177
25268,31462212,6.5350980758667
25269,31462206,0.443181723356247
25270,31462188,2.0643630027771
25271,31462184,0.293161302804947
25272,31462170,0
25273,31462152,0.299999982118607
25274,31462148,0.318713665008545
25275,31462112,6.98776245117188
25276,31462068,0
25277,31461986,0
25278,31461968,0.250000357627869
25279,31461946,0
25280,31461924,0.250001311302185
25281,31461892,0
25282,31461834,3.03264117240906
25283,31461716,8.32063770294189
25284,31461702,4.88173818588257
25285,31461690,0.175003185868263
25286,31443478,0.175000041723251
25287,31443466,0.200000405311584
25288,31443448,0.200001865625381
25289,31443430,0.175001189112663
25290,31442322,3.47262520961067e-08
25291,31442314,0.0750003606081009
25292,31442296,0.368200540542603
25293,31442278,0.894611537456512
25294,31442268,1.47939324378967
25295,31442214,6.47003841400146
25296,31442196,0.432600051164627
25297,31442164,6.11472415924072
25298,31442110,1.2294408082962
25299,31442088,
25300,31442016,2.15972995758057
25301,31441936,0.150004833936691
25302,31441882,
25303,31441840,3.58141660690308
25304,31441828,8.80124950408936
25305,31441768,0.0500030405819416
25306,31441750,0.299999982118607
25307,31441732,2.35651259572478e-06
25308,31441710,4.37979507446289
25309,31441702,2.7143759727478
25310,31441666,0
25311,31441638,0.149999991059303
25312,31423566,0.0750000104308128
25313,31423542,
25314,31423488,
25315,31422360,
25316,31422336,0
25317,31422310,0
25318,31422288,1.18521845340729
25319,31422274,1.7247462272644
25320,31422252,1.25064158439636
25321,31422234,2.10834932327271
25322,31422198,0.332657992839813
25323,31422166,5.19882440567017
25324,31422156,0.299999982118607
25325,31422138,0.302872389554977
25326,31422058,0.0750014260411263
25327,31421968,4.8181266784668
25328,31421950,0
25329,31421842,12.2960395812988
25330,31421824,9.45655727386475
25331,31421788,0.0250013060867786
25332,31421770,16.998197555542
25333,31421712,4.63463878631592
25334,31421694,0.125004470348358
25335,31421676,0
25336,31403574,0.0749999955296516
25337,31403556,0.0750000029802322
25338,31403466,0.200001582503319
25339,31402286,2.4002251625061
25340,31402242,1.03284013271332
25341,31402214,2.29487872123718
25342,31402124,4.95360994338989
25343,31402116,2.74987483024597
25344,31402088,0
25345,31402080,0
25346,31402062,0
25347,31402026,5.31439781188965
25348,31402008,3.29286241531372
25349,31401864,5.78080872060127e-08
25350,31401756,4.74093246459961
25351,31383508,
25352,31383482,
25353,31382334,0
25354,31382312,
25355,31382306,0
25356,31382262,0.799092531204224
25357,31382252,1.12618541717529
25358,31382208,2.51075530052185
25359,31382158,0.299999982118607
25360,31382126,3.38032245635986
25361,31382100,0
25362,31382090,0
25363,31382064,0
25364,31381974,6.5823450088501
25365,31381934,0.996800065040588
25366,31381772,0.15000031888485
25367,31381690,1.7451776266098
25368,31363442,0.175001189112663
25369,31362318,0
25370,31362272,2.50967049598694
25371,31362264,0.555505096912384
25372,31362210,2.33756113052368
25373,31362174,9.22423648834229
25374,31362170,7.96426296234131
25375,31362156,0.299999982118607
25376,31362146,0.299999982118607
25377,31362128,6.58143711090088
25378,31362116,3.37467241287231
25379,31362102,0.447784602642059
25380,31361954,1.23244177530069e-07
25381,31361940,3.28638520841196e-08
25382,31361918,3.61086487770081
25383,31361904,19.2607116699219
25384,31361882,0.469338893890381
25385,31361850,1.06214773654938
25386,31361832,3.86890912055969
25387,31361778,0.0500024184584618
25388,31343558,0.0750000849366188
25389,31343546,0.0500017441809177
25390,31343446,0.175002053380013
25391,31343428,0.150002554059029
25392,31343410,0.0749999955296516
25393,31342286,0
25394,31342280,0
25395,31342268,1.34837961196899
25396,31342240,0.299999982118607
25397,31342232,1.48167264461517
25398,31342178,0.326924979686737
25399,31341974,3.70433521270752
25400,31341956,8.646071434021
25401,31341952,2.71625651748764e-07
25402,31341872,0
25403,31341830,12.5229825973511
25404,31341764,0.0500042699277401
25405,31341722,0.125003397464752
25406,31341718,0.299999982118607
25407,31341710,8.0656681060791
25408,31341700,16.8601894378662
25409,31323592,0
25410,31323424,
25411,31322332,0
25412,31322314,0
25413,31322300,4.10974931716919
25414,31322290,0
25415,31322218,0.473963499069214
25416,31322216,2.5155291557312
25417,31322182,2.09299230575562
25418,31322156,0.299999982118607
25419,31322144,0.367519110441208
25420,31322102,3.76820230484009
25421,31322030,7.36296215109178e-07
25422,31321954,2.72949421287194e-07
25423,31321930,0.0249999985098839
25424,31321922,0
25425,31321900,18.9044342041016
25426,31321886,0
25427,31321864,0.408962547779083
25428,31321796,7.44802321150928e-07
25429,31321756,3.91254997253418
25430,31321720,7.29276371002197
25431,31321706,9.75387859344482
25432,31321630,0.194975912570953
25433,31303576,0
25434,31302340,0.12856288254261
25435,31302250,0.795609652996063
25436,31302244,1.11715269088745
25437,31302240,1.71382117271423
25438,31302214,4.41291189193726
25439,31302196,3.56348133087158
25440,31302190,0.34694916009903
25441,31302114,1.10386347770691
25442,31302034,2.58136749267578
25443,31301956,1.05775725841522
25444,31301938,1.48286050105639e-08
25445,31301872,0.516322314739227
25446,31301866,4.37545204162598
25447,31301862,1.46626055240631
25448,31301844,0
25449,31301740,0
25450,31301736,0
25451,31301718,7.5748929977417
25452,31283530,0.0250000115483999
25453,31283512,
25454,31283494,0
25455,31283440,0.150001630187035
25456,31283382,
25457,31282320,1.40967006956316e-08
25458,31282284,1.88845813274384
25459,31282278,1.44675147533417
25460,31282256,2.18558406829834
25461,31282230,1.25881147384644
25462,31282212,1.14347386360168
25463,31282198,5.27175664901733
25464,31282184,0.609544694423676
25465,31282032,3.17498970031738
25466,31282014,3.53787498852398e-07
25467,31281982,10.3866491317749
25468,31281968,12.0124263763428
25469,31281910,0.0249999985098839
25470,31281842,3.34573531150818
25471,31281834,0
25472,31281744,0.10000467300415
25473,31281708,13.7503061294556
25474,31281680,0
25475,31281644,0
25476,31263586,0.0749999955296516
25477,31263574,
25478,31263510,0
25479,31263502,0
25480,31263466,0.275759935379028
25481,31263448,0.326263338327408
25482,31263388,0.0500001348555088
25483,31262344,0.326684147119522
25484,31262268,2.06521439552307
25485,31262196,0.394445300102234
25486,31262164,0.406081140041351
25487,31262106,1.69570636749268
25488,31261948,4.0864279071684e-07
25489,31261890,4.37439240386084e-07
25490,31261876,0.489516526460648
25491,31261846,2.17333817481995
25492,31261792,0.0250018183141947
25493,31261756,0.17500028014183
25494,31261732,0.0500049665570259
25495,31261692,0
25496,31243524,1.0459310715305e-06
25497,31243506,
25498,31243380,0.0500000342726707
25499,31242288,4.60551404953003
25500,31242216,9.50008106231689
25501,31242162,20.1262950897217
25502,31242102,2.88523244857788
25503,31242094,3.32733249664307
25504,31242076,0
25505,31242022,6.08916707278695e-07
25506,31241964,27.7687931060791
25507,31241940,1.76332719092898e-06
25508,31241860,5.17629384994507
25509,31241770,1.26092720031738
25510,31241766,0.17500051856041
25511,31241716,8.90360450744629
25512,31241694,0.299999982118607
25513,31241680,0
25514,31223502,0
25515,31222368,0.100000202655792
25516,31222286,0.175000905990601
25517,31222260,1.68775022029877
25518,31222178,0.512074589729309
25519,31222146,0.0750029236078262
25520,31222092,5.62951374053955
25521,31222080,0
25522,31222070,0
25523,31221710,4.41385412216187
25524,31203598,
25525,31203580,0.0249999985098839
25526,31203558,0.0750000029802322
25527,31203544,0.0749999955296516
25528,31203518,6.4437500668646e-08
25529,31203468,0.125003665685654
25530,31203400,0.050001859664917
25531,31203378,0.0500003546476364
25532,31202288,0
25533,31202276,0
25534,31202262,2.22719883918762
25535,31202252,0.824689030647278
25536,31202190,0.47938072681427
25537,31202186,0.437253892421722
25538,31202176,0.438286662101746
25539,31202150,0.309360563755035
25540,31202126,3.53006744384766
25541,31201960,0.199999988079071
25542,31201952,3.37721132837032e-07
25543,31201884,0
25544,31201866,0.44543981552124
25545,31201826,0
25546,31201772,0.608949720859528
25547,31201708,5.38793992996216
25548,31201668,0.175000756978989
25549,31182380,0.149999991059303
25550,31182272,0.825053453445435
25551,31182246,1.03453230857849
25552,31182242,0.629261016845703
25553,31182224,0.461621820926666
25554,31182218,4.41573143005371
25555,31182188,4.78157043457031
25556,31182138,2.88654065132141
25557,31182116,5.98597145080566
25558,31182080,0
25559,31182074,0
25560,31181858,5.85792636871338
25561,31181796,0.319039970636368
25562,31181786,0.0250028911978006
25563,31181714,0.175001442432404
25564,31181706,0.200002014636993
25565,31163554,5.90633476349467e-07
25566,31163428,0.0500019416213036
25567,31163396,0.0750000178813934
25568,31163378,0.0500004962086678
25569,31162316,
25570,31162232,0.127969920635223
25571,31162226,2.86054039001465
25572,31162208,0.453167885541916
25573,31162204,6.00537061691284
25574,31162160,1.80890607833862
25575,31162082,8.57284736633301
25576,31162010,0
25577,31161848,8.54429340362549
25578,31161740,0.0250018201768398
25579,31161722,0.386106312274933
25580,31161704,7.51857280731201
25581,31161686,0.200000643730164
25582,31143478,0
25583,31143424,0.0250017177313566
25584,31143376,0.0500020235776901
25585,31142300,6.17886734008789
25586,31142296,6.43341636657715
25587,31142272,0.740845680236816
25588,31142246,0.627928972244263
25589,31142218,0.299999982118607
25590,31142216,0.299999982118607
25591,31141966,16.9829959869385
25592,31141900,4.43536805505573e-07
25593,31141756,6.81008243560791
25594,31141750,0.125004023313522
25595,31141720,0.0500017032027245
25596,31141666,0.0500035844743252
25597,31141652,0.0500014834105968
25598,31123558,0
25599,31123540,0
25600,31123410,0.0250024925917387
25601,31123392,0.050000011920929
25602,31123378,0.0749999955296516
25603,31122376,0.100001610815525
25604,31122366,0.0750006884336472
25605,31122316,
25606,31122304,5.38391017913818
25607,31122298,0.0500014051795006
25608,31122280,4.27999448776245
25609,31122250,0.513265073299408
25610,31122190,3.10843014717102
25611,31122150,0.57977569103241
25612,31122114,17.4449615478516
25613,31122088,0
25614,31122070,0
25615,31122060,0
25616,31121872,5.0544958114624
25617,31121772,0.100000247359276
25618,31121740,0.0499999970197678
25619,31121682,0.0250026378780603
25620,31103548,0
25621,31103526,
25622,31103476,0.223464459180832
25623,31103418,0.0250016693025827
25624,31102306,6.00407123565674
25625,31102302,26.0561332702637
25626,31102296,3.94670701026917
25627,31102292,17.5848236083984
25628,31102270,0.676088333129883
25629,31102260,0.0250000227242708
25630,31102234,1.34306681156158
25631,31102220,0.925206780433655
25632,31102202,5.61191749572754
25633,31102176,7.73393106460571
25634,31102104,0.700933277606964
25635,31101964,0.0249999985098839
25636,31101870,2.46408081054688
25637,31083600,0.0749999955296516
25638,31083514,0
25639,31083448,0.172402292490005
25640,31083442,0.0500001944601536
25641,31082286,10.6846122741699
25642,31082242,1.49685752391815
25643,31082236,0.655317604541779
25644,31082232,0.714097380638123
25645,31082224,0
25646,31082110,20.4468002319336
25647,31081962,9.86847400665283
25648,31081918,0
25649,31081714,0.050003707408905
25650,31081710,1.95622624232783e-06
25651,31081684,0.273678988218307
25652,31081642,0.199999988079071
25653,31063588,0.0249999985098839
25654,31063480,0.0749999955296516
25655,31062346,0
25656,31062288,0
25657,31062274,0.536021053791046
25658,31062270,0.323629528284073
25659,31062252,0.89384788274765
25660,31062246,1.8187313079834
25661,31062202,4.48452663421631
25662,31062184,0
25663,31062084,3.20542860031128
25664,31062076,0
25665,31062058,0
25666,31061886,0.8384108543396
25667,31061878,10.8220272064209
25668,31061766,0.174999997019768
25669,31061760,4.34151935577393
25670,31061706,0.0250001512467861
25671,31061688,0.200000733137131
25672,31061644,0.17500065267086
25673,31042344,0
25674,31042322,0
25675,31042196,2.56148552894592
25676,31042188,0.526677787303925
25677,31042182,7.31832218170166
25678,31042164,8.60241794586182
25679,31042080,0.0250022709369659
25680,31042070,0
25681,31041900,2.92002773284912
25682,31041882,0.299999982118607
25683,31023626,0.150104761123657
25684,31023356,0.0500020422041416
25685,31022266,0.0500025227665901
25686,31022262,0.683404922485352
25687,31022252,2.17044281959534
25688,31022198,1.48492017615354e-06
25689,31022194,4.10091543197632
25690,31022172,0.837278425693512
25691,31022136,0.737394750118256
25692,31022118,0.444547295570374
25693,31022086,5.09551048278809
25694,31022078,4.05346145271324e-06
25695,31022060,0
25696,31021956,0.0249999985098839
25697,31021880,0.37925061583519
25698,31021866,2.82675409317017
25699,31021812,0.299999982118607
25700,31021708,0.0500070005655289
25701,31021664,12.2752962112427
25702,31003478,0.0249999985098839
25703,31003394,0.0250000134110451
25704,31003388,0.0249999985098839
25705,31002282,3.51017665863037
25706,31002264,0.764911532402039
25707,31002254,1.54807233810425
25708,31002228,0.457188040018082
25709,31002206,0.299999982118607
25710,31002200,2.619905217216e-07
25711,31002188,6.67752573235703e-08
25712,31002120,0.523973107337952
25713,31002080,6.25891923904419
25714,31002074,0
25715,31001954,4.18787237776996e-07
25716,31001904,28.8824825286865
25717,31001850,0.0249999985098839
25718,31001840,12.8112297058105
25719,31001778,0.0500027984380722
25720,31001774,0.0750020891427994
25721,31001706,0.200002610683441
25722,31001702,0.225003927946091
25723,31001666,7.23123979568481
25724,30983582,
25725,30983522,0.0750017985701561
25726,30983510,0.0250012166798115
25727,30983474,8.05736561915182e-08
25728,30982262,2.64476442337036
25729,30982250,1.18311321735382
25730,30982154,6.13399219512939
25731,30982132,2.00285959243774
25732,30982070,0
25733,30982042,0.0250006467103958
25734,30981902,0.0250004585832357
25735,30981880,0.433991134166718
25736,30981872,9.44353008270264
25737,30981866,8.38698196411133
25738,30981728,0.0500017367303371
25739,30981722,0.0500039532780647
25740,30981704,0.22500267624855
25741,30981692,0.288914680480957
25742,30981674,0.100002408027649
25743,30981646,2.80921597095585e-07
25744,30963358,0.0749999955296516
25745,30962344,0
25746,30962308,0.211039409041405
25747,30962290,0.303262680768967
25748,30962246,1.24097633361816
25749,30962228,0.519065380096436
25750,30962102,2.95575380325317
25751,30962098,2.98404932022095
25752,30962066,0
25753,30961984,2.64142656326294
25754,30961912,18.0734214782715
25755,30961904,4.23996877670288
25756,30961900,8.13789653778076
25757,30961768,22.9203720092773
25758,30961660,0.199999988079071
25759,30943572,0.0499999970197678
25760,30943536,0.0750003680586815
25761,30942376,0.0750006437301636
25762,30942340,0.0578948818147182
25763,30942294,4.45189619064331
25764,30942186,7.761878490448
25765,30942168,6.56481981277466
25766,30942150,2.95666241645813
25767,30942114,2.16817498207092
25768,30942096,2.1511926651001
25769,30942046,0
25770,30941908,1.03337454795837
25771,30941854,0
25772,30941754,0.0500023923814297
25773,30941650,0.0500000938773155
25774,30923436,0.0250013936311007
25775,30922374,0.179438278079033
25776,30922324,0
25777,30922310,0.867320001125336
25778,30922284,3.3067512512207
25779,30922278,2.19297623634338
25780,30922274,1.50948536396027
25781,30922248,1.3801064491272
25782,30922242,1.39636778831482
25783,30922224,0.546464562416077
25784,30922198,0.299999982118607
25785,30922176,0
25786,30922116,1.53844523429871
25787,30922090,2.50230526924133
25788,30922076,0
25789,30922072,0
25790,30921978,1.1155868768692
25791,30921950,0.175002291798592
25792,30921662,0.100002363324165
25793,30903564,
25794,30902340,0
25795,30902290,11.1050872802734
25796,30902278,0.696982681751251
25797,30902260,0.933290481567383
25798,30902250,0.728486239910126
25799,30902242,1.08009994029999
25800,30902236,1.32756400108337
25801,30902196,0.299999982118607
25802,30902164,0.299999982118607
25803,30902160,0.583925187587738
25804,30902146,0.0499999970197678
25805,30902116,0.930207490921021
25806,30902088,6.30595970153809
25807,30902070,0
25808,30902056,0
25809,30901990,1.49436831474304
25810,30901972,0.175001695752144
25811,30901912,0
25812,30901666,13.1612100601196
25813,30901660,0.210622310638428
25814,30901656,0.0249999985098839
25815,30883552,
25816,30883530,1.87111425020703e-07
25817,30883506,0.151826441287994
25818,30883458,0.0749999955296516
25819,30883452,0.0500000715255737
25820,30882378,0.509925723075867
25821,30882346,0.209578856825829
25822,30882342,0.0606718473136425
25823,30882288,12.3333826065063
25824,30882130,0.609767556190491
25825,30882084,4.62912559509277
25826,30882072,0.0250047743320465
25827,30881994,1.88290596008301
25828,30881968,0.225004628300667
25829,30881910,0
25830,30881760,0.150001019239426
25831,30881748,0.0500006750226021
25832,30881676,7.11967277526855
25833,30881662,0.199999988079071
25834,30863520,0.0500000044703484
25835,30863376,0.0249999985098839
25836,30862278,0.840278267860413
25837,30862182,0.39889869093895
25838,30862152,2.35197257995605
25839,30862116,1.12411236763
25840,30862088,0.224999994039536
25841,30862070,0
25842,30861756,0.125001698732376
25843,30861660,19.7468357086182
25844,30843616,
25845,30843554,
25846,30843418,0.0249999985098839
25847,30842342,0
25848,30842276,0
25849,30842262,1.70790929132636e-06
25850,30842252,2.3309280872345
25851,30842244,1.12841856479645
25852,30842234,0.864168107509613
25853,30842226,0.829300761222839
25854,30842222,0.863217651844025
25855,30842216,1.12392520904541
25856,30842212,6.20105981826782
25857,30842162,0.574525237083435
25858,30842132,1.07064867019653
25859,30842118,0
25860,30842072,0.0250030532479286
25861,30842042,0
25862,30841776,3.52452874183655
25863,30841708,11.1588401794434
25864,30841686,4.15029096603394
25865,30823370,0.0249999985098839
25866,30822344,0
25867,30822300,0.222749650478363
25868,30822264,0
25869,30822210,6.73129606246948
25870,30822182,0.412730395793915
25871,30822134,1.3520200252533
25872,30822110,1.11416554450989
25873,30822092,1.71083664894104
25874,30821768,0.12500111758709
25875,30803590,0.075000062584877
25876,30803474,0.0249999985098839
25877,30803438,0.0250000599771738
25878,30803356,0.0749999955296516
25879,30802376,0.165314435958862
25880,30802312,0
25881,30802294,15.3081912994385
25882,30802268,0.537493884563446
25883,30802240,1.06236577033997
25884,30802214,4.54387760162354
25885,30802190,0.299999982118607
25886,30802172,2.00749731063843
25887,30802150,2.76775479316711
25888,30802118,1.26680314540863
25889,30802096,0.926761984825134
25890,30802064,0.10000216960907
25891,30802052,0.225001871585846
25892,30802006,2.46354079246521
25893,30801988,8.02657127380371
25894,30801916,0
25895,30801848,5.34235525131226
25896,30801836,0
25897,30801772,0.152311861515045
25898,30801700,12.344820022583
25899,30801664,20.5298042297363
25900,30782398,0.0750021561980247
25901,30782390,0.135198265314102
25902,30782344,0.0499999970197678
25903,30782288,4.87967777252197
25904,30782234,1.46664083003998
25905,30782218,0.569923460483551
