POINT_ID,DO_RSG1,Corine_Landcover,hoehe_m,DO_MAT1
53021976,Leptosols,Agricultural areas,512.46,Mesozoic sedimentary rocks
52861980,Leptosols,Agricultural areas,808.38,Mesozoic sedimentary rocks
52602002,Leptosols,Agricultural areas,857.62,Mesozoic sedimentary rocks
53541918,Leptosols,Agricultural areas,103.49,Mesozoic sedimentary rocks
53601946,Leptosols,Forest and semi natural areas,297.88,Mesozoic sedimentary rocks
53641948,Leptosols,Agricultural areas,256.87,Mesozoic sedimentary rocks
53241950,Leptosols,Agricultural areas,497.16,Mesozoic sedimentary rocks
53301952,Leptosols,Forest and semi natural areas,1320.1,Mesozoic sedimentary rocks
53641966,Leptosols,Agricultural areas,624.38,Mesozoic sedimentary rocks
53201968,Leptosols,Agricultural areas,705.93,Mesozoic sedimentary rocks
53261970,Leptosols,Forest and semi natural areas,600.62,Mesozoic sedimentary rocks
53481974,Leptosols,Forest and semi natural areas,849.55,Mesozoic sedimentary rocks
53301974,Leptosols,Agricultural areas,383.38,Mesozoic sedimentary rocks
53581980,Leptosols,Forest and semi natural areas,1472.99,Mesozoic sedimentary rocks
53581998,Leptosols,Forest and semi natural areas,1154.03,Mesozoic sedimentary rocks
53342000,Leptosols,Agricultural areas,657.32,Mesozoic sedimentary rocks
53842010,Leptosols,Agricultural areas,185.19,Mesozoic sedimentary rocks
53162014,Leptosols,Agricultural areas,615.22,Mesozoic sedimentary rocks
53062014,Leptosols,Forest and semi natural areas,690.65,Mesozoic sedimentary rocks
53162024,Leptosols,Artificial surfaces,590.06,Mesozoic sedimentary rocks
53482034,Leptosols,Agricultural areas,47.02,Mesozoic sedimentary rocks
53442034,Leptosols,Agricultural areas,113.67,Mesozoic sedimentary rocks
53042028,Leptosols,Agricultural areas,607.68,Mesozoic sedimentary rocks
53122034,Leptosols,Agricultural areas,605.61,Mesozoic sedimentary rocks
53762052,Leptosols,Agricultural areas,87.61,Mesozoic sedimentary rocks
53042044,Leptosols,Forest and semi natural areas,909.7,Mesozoic sedimentary rocks
53002044,Leptosols,Agricultural areas,721.21,Mesozoic sedimentary rocks
53522078,Leptosols,Forest and semi natural areas,1142,Mesozoic sedimentary rocks
54961790,Leptosols,Agricultural areas,261.11,Mesozoic sedimentary rocks
54841792,Leptosols,Agricultural areas,333.77,Mesozoic sedimentary rocks
55141798,Leptosols,Agricultural areas,70.46,Mesozoic sedimentary rocks
54841800,Leptosols,Agricultural areas,102.54,Mesozoic sedimentary rocks
54401804,Leptosols,Agricultural areas,170.08,Mesozoic sedimentary rocks
54481822,Leptosols,Agricultural areas,245.41,Mesozoic sedimentary rocks
54761828,Leptosols,Agricultural areas,217.46,Mesozoic sedimentary rocks
54581828,Leptosols,Agricultural areas,16.31,Mesozoic sedimentary rocks
54761846,Leptosols,Forest and semi natural areas,306.27,Mesozoic sedimentary rocks
54341854,Leptosols,Agricultural areas,126.7,Mesozoic sedimentary rocks
54361858,Leptosols,Agricultural areas,190.28,Mesozoic sedimentary rocks
54221858,Leptosols,Forest and semi natural areas,891.99,Mesozoic sedimentary rocks
54781870,Leptosols,Agricultural areas,15.45,Mesozoic sedimentary rocks
54201884,Leptosols,Agricultural areas,98.26,Mesozoic sedimentary rocks
54161884,Leptosols,Agricultural areas,120.96,Mesozoic sedimentary rocks
54121890,Leptosols,Forest and semi natural areas,349.2,Mesozoic sedimentary rocks
54121894,Leptosols,Agricultural areas,251.24,Mesozoic sedimentary rocks
54842098,Luvisols,Agricultural areas,219.28,igneous rocks
54782100,Luvisols,Agricultural areas,267.74,igneous rocks
54962100,Luvisols,Agricultural areas,101.95,igneous rocks
54862104,Luvisols,Agricultural areas,508.8,igneous rocks
55102078,Luvisols,Water bodies,497.65,igneous rocks
55362112,Luvisols,Forest and semi natural areas,514.51,igneous rocks
54542164,Luvisols,Forest and semi natural areas,1029.63,igneous rocks
54162172,Luvisols,Forest and semi natural areas,557.45,igneous rocks
54581990,Luvisols,Agricultural areas,38.74,igneous rocks
54282012,Luvisols,Agricultural areas,27.47,igneous rocks
54662028,Luvisols,Forest and semi natural areas,835.55,igneous rocks
54562034,Luvisols,Agricultural areas,349.85,igneous rocks
54482052,Luvisols,Agricultural areas,37.85,igneous rocks
54522082,Luvisols,Agricultural areas,89.93,igneous rocks
54102054,Luvisols,Forest and semi natural areas,433.12,igneous rocks
54182062,Luvisols,Agricultural areas,153.74,igneous rocks
54462066,Luvisols,Agricultural areas,578.52,igneous rocks
54482070,Luvisols,Forest and semi natural areas,719.39,igneous rocks
54102076,Luvisols,Agricultural areas,228.5,igneous rocks
53581638,Luvisols,Agricultural areas,268.08,Tertiary sedimentary rocks
53561644,Luvisols,Agricultural areas,117.73,Tertiary sedimentary rocks
53601672,Luvisols,Forest and semi natural areas,125.18,Tertiary sedimentary rocks
53701690,Luvisols,Agricultural areas,334.39,Tertiary sedimentary rocks
53481692,Luvisols,Agricultural areas,69.14,Tertiary sedimentary rocks
53261700,Luvisols,Agricultural areas,11.31,Tertiary sedimentary rocks
53381706,Luvisols,Agricultural areas,226.9,Tertiary sedimentary rocks
54341736,Luvisols,Agricultural areas,519.3,Tertiary sedimentary rocks
54301746,Luvisols,Agricultural areas,775.81,Tertiary sedimentary rocks
53261740,Luvisols,Agricultural areas,36.13,Tertiary sedimentary rocks
54081756,Luvisols,Agricultural areas,1025.99,Tertiary sedimentary rocks
53501756,Luvisols,Agricultural areas,124.46,Tertiary sedimentary rocks
56802234,Vertisols,Agricultural areas,174.77,Tertiary sedimentary rocks
56762132,Vertisols,Forest and semi natural areas,168.82,Tertiary sedimentary rocks
56882134,Vertisols,Agricultural areas,104.39,Tertiary sedimentary rocks
56622210,Vertisols,Agricultural areas,110.22,Tertiary sedimentary rocks
56642224,Vertisols,Agricultural areas,145.16,Tertiary sedimentary rocks
47582082,Vertisols,Agricultural areas,176.24,marine deposits
47402096,Vertisols,Agricultural areas,185.01,marine deposits
47602098,Vertisols,Agricultural areas,64.21,marine deposits
47702092,Vertisols,Agricultural areas,66.24,marine deposits
47842050,Vertisols,Agricultural areas,112.92,marine deposits
47882038,Vertisols,Agricultural areas,164.33,marine deposits
48042028,Vertisols,Agricultural areas,219,marine deposits
48342036,Vertisols,Agricultural areas,152.65,marine deposits
26841764,Vertisols,Agricultural areas,12.29,Tertiary calcareous rocks
27061758,Vertisols,Agricultural areas,133.46,Tertiary calcareous rocks
27241758,Vertisols,Agricultural areas,148.01,Tertiary calcareous rocks
27321748,Vertisols,Agricultural areas,214.89,Tertiary calcareous rocks
27421740,Vertisols,Agricultural areas,61.45,Tertiary calcareous rocks
28421754,Vertisols,Agricultural areas,70.42,Tertiary calcareous rocks
28501736,Vertisols,Agricultural areas,71.24,Tertiary calcareous rocks
30641768,Vertisols,Agricultural areas,351,Tertiary calcareous rocks
30781768,Vertisols,Agricultural areas,343.38,Tertiary calcareous rocks
30961768,Vertisols,Agricultural areas,279.27,Tertiary calcareous rocks
30801772,Vertisols,Agricultural areas,261.8,Tertiary calcareous rocks
28601668,Vertisols,Agricultural areas,54.12,Tertiary calcareous rocks
28661678,Vertisols,Agricultural areas,10.33,Tertiary calcareous rocks
28721676,Vertisols,Agricultural areas,33.77,Tertiary calcareous rocks
28941694,Vertisols,Agricultural areas,11.63,Tertiary calcareous rocks
29161738,Vertisols,Agricultural areas,30.67,Tertiary calcareous rocks
29201738,Vertisols,Agricultural areas,53.17,Tertiary calcareous rocks
29281750,Vertisols,Agricultural areas,60.88,Tertiary calcareous rocks
29221704,Vertisols,Agricultural areas,40.22,Tertiary calcareous rocks
29301690,Vertisols,Agricultural areas,78.92,Tertiary calcareous rocks
29381732,Vertisols,Agricultural areas,63.26,Tertiary calcareous rocks
29361718,Vertisols,Agricultural areas,67.38,Tertiary calcareous rocks
29401708,Vertisols,Agricultural areas,103.19,Tertiary calcareous rocks
29461732,Vertisols,Agricultural areas,72.07,Tertiary calcareous rocks
29521732,Vertisols,Agricultural areas,72.62,Tertiary calcareous rocks
29621748,Vertisols,Agricultural areas,141.07,Tertiary calcareous rocks
29681740,Vertisols,Agricultural areas,137.48,Tertiary calcareous rocks
29701724,Vertisols,Agricultural areas,165.2,Tertiary calcareous rocks
29801730,Vertisols,Agricultural areas,271.27,Tertiary calcareous rocks
29821720,Vertisols,Agricultural areas,164.35,Tertiary calcareous rocks
29921750,Vertisols,Agricultural areas,180.13,Tertiary calcareous rocks
29901728,Vertisols,Agricultural areas,149.3,Tertiary calcareous rocks
30161760,Vertisols,Agricultural areas,210.31,Tertiary calcareous rocks
30161748,Vertisols,Agricultural areas,314.83,Tertiary calcareous rocks
30221758,Vertisols,Agricultural areas,163.35,Tertiary calcareous rocks
32381692,Calcisols,Agricultural areas,1044.53,Mesozoic sedimentary rocks
32401696,Calcisols,Agricultural areas,1122.41,Mesozoic sedimentary rocks
32321698,Calcisols,Forest and semi natural areas,1186.24,Mesozoic sedimentary rocks
32461700,Calcisols,Agricultural areas,1021.42,Mesozoic sedimentary rocks
32401702,Calcisols,Forest and semi natural areas,1028.57,Mesozoic sedimentary rocks
32381710,Calcisols,Forest and semi natural areas,1225.37,Mesozoic sedimentary rocks
32441714,Calcisols,Forest and semi natural areas,1140.46,Mesozoic sedimentary rocks
32401720,Calcisols,Agricultural areas,1154.58,Mesozoic sedimentary rocks
32461726,Calcisols,Agricultural areas,1203.31,Mesozoic sedimentary rocks
32361730,Calcisols,Forest and semi natural areas,1073.21,Mesozoic sedimentary rocks
32341732,Calcisols,Agricultural areas,1056.78,Mesozoic sedimentary rocks
32521732,Calcisols,Agricultural areas,1192.5,Mesozoic sedimentary rocks
32541738,Calcisols,Agricultural areas,1018.77,Mesozoic sedimentary rocks
33001754,Calcisols,Agricultural areas,371.24,Mesozoic sedimentary rocks
32221702,Calcisols,Agricultural areas,1096.28,Mesozoic sedimentary rocks
32261702,Calcisols,Agricultural areas,1136.8,Mesozoic sedimentary rocks
32281694,Calcisols,Agricultural areas,1149.53,Mesozoic sedimentary rocks
31721792,Calcisols,Agricultural areas,628.64,Mesozoic sedimentary rocks
31821784,Calcisols,Agricultural areas,472.74,Mesozoic sedimentary rocks
31301736,Calcisols,Forest and semi natural areas,1239.56,Mesozoic sedimentary rocks
31161740,Calcisols,Agricultural areas,561.13,Mesozoic sedimentary rocks
31301740,Calcisols,Forest and semi natural areas,1301.75,Mesozoic sedimentary rocks
31281744,Calcisols,Agricultural areas,684.2,Mesozoic sedimentary rocks
30721756,Calcisols,Agricultural areas,306.02,Mesozoic sedimentary rocks
30861756,Calcisols,Agricultural areas,302.85,Mesozoic sedimentary rocks
30881760,Calcisols,Agricultural areas,335.18,Mesozoic sedimentary rocks
31141756,Calcisols,Agricultural areas,327.11,Mesozoic sedimentary rocks
31241766,Calcisols,Agricultural areas,326.08,Mesozoic sedimentary rocks
33441690,Calcisols,Agricultural areas,61.79,Mesozoic sedimentary rocks
33521706,Calcisols,Agricultural areas,88.96,Mesozoic sedimentary rocks
33441708,Calcisols,Agricultural areas,142.32,Mesozoic sedimentary rocks
33161724,Calcisols,Agricultural areas,320.31,Mesozoic sedimentary rocks
33141740,Calcisols,Agricultural areas,285.47,Mesozoic sedimentary rocks
33161742,Calcisols,Agricultural areas,310.2,Mesozoic sedimentary rocks
28801616,Calcisols,Agricultural areas,50.21,Mesozoic sedimentary rocks
29021666,Calcisols,Agricultural areas,64.89,Mesozoic sedimentary rocks
29021660,Calcisols,Agricultural areas,27.42,Mesozoic sedimentary rocks
29161684,Calcisols,Agricultural areas,132.15,Mesozoic sedimentary rocks
29201666,Calcisols,Agricultural areas,136.46,Mesozoic sedimentary rocks
29661672,Calcisols,Agricultural areas,684.2,Mesozoic sedimentary rocks
29901692,Calcisols,Agricultural areas,445.8,Mesozoic sedimentary rocks
29941704,Calcisols,Agricultural areas,381.38,Mesozoic sedimentary rocks
30001684,Calcisols,Agricultural areas,464.81,Mesozoic sedimentary rocks
30121722,Calcisols,Agricultural areas,240.15,Mesozoic sedimentary rocks
30061684,Calcisols,Agricultural areas,419.35,Mesozoic sedimentary rocks
30121708,Calcisols,Agricultural areas,293.73,Mesozoic sedimentary rocks
30061648,Calcisols,Artificial surfaces,140.01,Mesozoic sedimentary rocks
30161670,Calcisols,Agricultural areas,606.89,Mesozoic sedimentary rocks
30321738,Calcisols,Agricultural areas,265.67,Mesozoic sedimentary rocks
30241684,Calcisols,Agricultural areas,415.7,Mesozoic sedimentary rocks
30301704,Calcisols,Agricultural areas,447.01,Mesozoic sedimentary rocks
30441754,Calcisols,Agricultural areas,237.39,Mesozoic sedimentary rocks
30401728,Calcisols,Agricultural areas,534.47,Mesozoic sedimentary rocks
30541738,Calcisols,Agricultural areas,408.21,Mesozoic sedimentary rocks
30521698,Calcisols,Agricultural areas,534.64,Mesozoic sedimentary rocks
30601738,Calcisols,Agricultural areas,569.46,Mesozoic sedimentary rocks
30521680,Calcisols,Agricultural areas,690.94,Mesozoic sedimentary rocks
30621700,Calcisols,Agricultural areas,622.84,Mesozoic sedimentary rocks
30721738,Calcisols,Agricultural areas,544.99,Mesozoic sedimentary rocks
30701712,Calcisols,Agricultural areas,617.83,Mesozoic sedimentary rocks
30721702,Calcisols,Agricultural areas,1061.27,Mesozoic sedimentary rocks
30801664,Calcisols,Agricultural areas,768.7,Mesozoic sedimentary rocks
30841686,Calcisols,Agricultural areas,610.05,Mesozoic sedimentary rocks
30861660,Calcisols,Agricultural areas,1151.08,Mesozoic sedimentary rocks
30981728,Calcisols,Agricultural areas,1094.3,Mesozoic sedimentary rocks
31021708,Calcisols,Agricultural areas,1291.92,Mesozoic sedimentary rocks
31001666,Calcisols,Agricultural areas,744.94,Mesozoic sedimentary rocks
30981646,Calcisols,Forest and semi natural areas,1049.25,Mesozoic sedimentary rocks
31141720,Calcisols,Forest and semi natural areas,1330.2,Mesozoic sedimentary rocks
31161704,Calcisols,Agricultural areas,1015.81,Mesozoic sedimentary rocks
31181714,Calcisols,Agricultural areas,1241.76,Mesozoic sedimentary rocks
31081642,Calcisols,Agricultural areas,1002.24,Mesozoic sedimentary rocks
31201708,Calcisols,Agricultural areas,1026.52,Mesozoic sedimentary rocks
31221710,Calcisols,Agricultural areas,1087.82,Mesozoic sedimentary rocks
31141652,Calcisols,Forest and semi natural areas,1243.71,Mesozoic sedimentary rocks
31261692,Calcisols,Agricultural areas,1074.28,Mesozoic sedimentary rocks
31341722,Calcisols,Agricultural areas,1026.68,Mesozoic sedimentary rocks
31281644,Calcisols,Agricultural areas,1278.2,Mesozoic sedimentary rocks
31421712,Calcisols,Agricultural areas,999.69,Mesozoic sedimentary rocks
31501756,Calcisols,Agricultural areas,397.54,Mesozoic sedimentary rocks
31421694,Calcisols,Agricultural areas,1076.89,Mesozoic sedimentary rocks
31501742,Calcisols,Agricultural areas,469.61,Mesozoic sedimentary rocks
31501706,Calcisols,Agricultural areas,1091.75,Mesozoic sedimentary rocks
31621746,Calcisols,Agricultural areas,483.62,Mesozoic sedimentary rocks
31561686,Calcisols,Forest and semi natural areas,1008.22,Mesozoic sedimentary rocks
31661740,Calcisols,Agricultural areas,698.02,Mesozoic sedimentary rocks
31721774,Calcisols,Agricultural areas,630.79,Mesozoic sedimentary rocks
31721768,Calcisols,Agricultural areas,797.31,Mesozoic sedimentary rocks
31621696,Calcisols,Agricultural areas,1022.83,Mesozoic sedimentary rocks
31641680,Calcisols,Agricultural areas,1282.41,Mesozoic sedimentary rocks
31621666,Calcisols,Agricultural areas,1210.16,Mesozoic sedimentary rocks
31801764,Calcisols,Agricultural areas,552.31,Mesozoic sedimentary rocks
31721688,Calcisols,Agricultural areas,1312.52,Mesozoic sedimentary rocks
31741694,Calcisols,Agricultural areas,1124.88,Mesozoic sedimentary rocks
31741664,Calcisols,Agricultural areas,1083.35,Mesozoic sedimentary rocks
31761666,Calcisols,Forest and semi natural areas,1058.88,Mesozoic sedimentary rocks
31841704,Calcisols,Agricultural areas,804.81,Mesozoic sedimentary rocks
31921700,Calcisols,Agricultural areas,767.68,Mesozoic sedimentary rocks
31961694,Calcisols,Agricultural areas,859.38,Mesozoic sedimentary rocks
32061692,Calcisols,Agricultural areas,1097.33,Mesozoic sedimentary rocks
32141694,Calcisols,Agricultural areas,1179.72,Mesozoic sedimentary rocks
32181716,Calcisols,Agricultural areas,1001.05,Mesozoic sedimentary rocks
32181698,Calcisols,Agricultural areas,1098.28,Mesozoic sedimentary rocks
32201704,Calcisols,Agricultural areas,1146.44,Mesozoic sedimentary rocks
31321630,Cambisols,Forest and semi natural areas,1029.67,Palaeozoic sedimentary rocks
31501642,Cambisols,Agricultural areas,736.74,Palaeozoic sedimentary rocks
54881614,Leptosols,Forest and semi natural areas,290.1,Mesozoic sedimentary rocks
54761624,Leptosols,Agricultural areas,92,Mesozoic sedimentary rocks
54461626,Leptosols,Agricultural areas,214.16,Mesozoic sedimentary rocks
